day_order,day,calendar_date,days_since_day1,days_since_planting,days_since_previous_photo,tray,tray_no,capture_id,grid_status,cells_processed,cells_with_valid_ndvi,cells_with_valid_ndre,mean_cell_ndvi,median_cell_ndvi,mean_cell_ndre,median_cell_ndre,mean_ndvi_positive_fraction,mean_ndre_positive_fraction,npz_path,ndvi_preview_path,ndre_preview_path,ndvi_overlay_path,ndre_overlay_path,status,notes
4,Day 4,2026-07-02,3,5,1,Tray 7,7,DJI_20260702125959_0007,PASS_AUTO,70,70,70,0.3258682293551309,0.39528778195381165,-0.012276785201733479,-0.027353004552423954,0.9044505816018336,0.47473242814566174,Day 4\Tray 7\DJI_20260702125959_0007_relative_indices.npz,Day 4\Tray 7\DJI_20260702125959_0007_ndvi_preview.png,Day 4\Tray 7\DJI_20260702125959_0007_ndre_preview.png,Day 4\Tray 7\DJI_20260702125959_0007_ndvi_polygon_overlay.png,Day 4\Tray 7\DJI_20260702125959_0007_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
4,Day 4,2026-07-02,3,5,1,Tray 8,8,DJI_20260702130043_0008,PASS_AUTO,70,70,70,0.32484418834958756,0.3691094368696213,-0.02445615809390022,-0.046464232727885246,0.915465570734268,0.466018151957555,Day 4\Tray 8\DJI_20260702130043_0008_relative_indices.npz,Day 4\Tray 8\DJI_20260702130043_0008_ndvi_preview.png,Day 4\Tray 8\DJI_20260702130043_0008_ndre_preview.png,Day 4\Tray 8\DJI_20260702130043_0008_ndvi_polygon_overlay.png,Day 4\Tray 8\DJI_20260702130043_0008_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
4,Day 4,2026-07-02,3,5,1,Tray 9,9,DJI_20260702130152_0009,PASS_AUTO,70,70,70,0.3335990594966071,0.3989769220352173,-0.015972742640380084,-0.03623416647315025,0.9105897955002004,0.4750563116761278,Day 4\Tray 9\DJI_20260702130152_0009_relative_indices.npz,Day 4\Tray 9\DJI_20260702130152_0009_ndvi_preview.png,Day 4\Tray 9\DJI_20260702130152_0009_ndre_preview.png,Day 4\Tray 9\DJI_20260702130152_0009_ndvi_polygon_overlay.png,Day 4\Tray 9\DJI_20260702130152_0009_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
4,Day 4,2026-07-02,3,5,1,Tray 10,10,DJI_20260702130251_0010,PASS_AUTO,70,70,70,0.319060400554112,0.3808319866657257,-0.031623592713731344,-0.04488670639693737,0.9146015444209695,0.4466463584508099,Day 4\Tray 10\DJI_20260702130251_0010_relative_indices.npz,Day 4\Tray 10\DJI_20260702130251_0010_ndvi_preview.png,Day 4\Tray 10\DJI_20260702130251_0010_ndre_preview.png,Day 4\Tray 10\DJI_20260702130251_0010_ndvi_polygon_overlay.png,Day 4\Tray 10\DJI_20260702130251_0010_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
4,Day 4,2026-07-02,3,5,1,Tray 11,11,DJI_20260702130331_0011,PASS_AUTO,70,70,70,0.29762655134711946,0.27958881855010986,-0.05541050287761858,-0.09520480409264565,0.9078006515818908,0.3848604635423763,Day 4\Tray 11\DJI_20260702130331_0011_relative_indices.npz,Day 4\Tray 11\DJI_20260702130331_0011_ndvi_preview.png,Day 4\Tray 11\DJI_20260702130331_0011_ndre_preview.png,Day 4\Tray 11\DJI_20260702130331_0011_ndvi_polygon_overlay.png,Day 4\Tray 11\DJI_20260702130331_0011_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
4,Day 4,2026-07-02,3,5,1,Tray 12,12,DJI_20260702130419_0012,PASS_AUTO,70,70,70,0.2926594789539065,0.24291209131479263,-0.06351178615753139,-0.12677998840808868,0.9202343617809671,0.37815614178485746,Day 4\Tray 12\DJI_20260702130419_0012_relative_indices.npz,Day 4\Tray 12\DJI_20260702130419_0012_ndvi_preview.png,Day 4\Tray 12\DJI_20260702130419_0012_ndre_preview.png,Day 4\Tray 12\DJI_20260702130419_0012_ndvi_polygon_overlay.png,Day 4\Tray 12\DJI_20260702130419_0012_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
5,Day 5,2026-07-03,4,6,1,Tray 1,1,DJI_20260703124705_0001,PASS_AUTO,70,70,70,0.30652368260281426,0.30268681049346924,-0.021991574029172106,-0.021135826595127583,0.8932871553377237,0.37512365441097834,Day 5\Tray 1\DJI_20260703124705_0001_relative_indices.npz,Day 5\Tray 1\DJI_20260703124705_0001_ndvi_preview.png,Day 5\Tray 1\DJI_20260703124705_0001_ndre_preview.png,Day 5\Tray 1\DJI_20260703124705_0001_ndvi_polygon_overlay.png,Day 5\Tray 1\DJI_20260703124705_0001_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
5,Day 5,2026-07-03,4,6,1,Tray 2,2,DJI_20260703124740_0002,PASS_AUTO,70,70,70,0.2884472470198359,0.24991299211978912,-0.027017261003077563,-0.019925279542803764,0.8835053925327346,0.3558175372958817,Day 5\Tray 2\DJI_20260703124740_0002_relative_indices.npz,Day 5\Tray 2\DJI_20260703124740_0002_ndvi_preview.png,Day 5\Tray 2\DJI_20260703124740_0002_ndre_preview.png,Day 5\Tray 2\DJI_20260703124740_0002_ndvi_polygon_overlay.png,Day 5\Tray 2\DJI_20260703124740_0002_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
5,Day 5,2026-07-03,4,6,1,Tray 3,3,DJI_20260703125319_0003,PASS_AUTO,70,70,70,0.29926172324589323,0.2865646928548813,-0.04604091607699437,-0.05388057790696621,0.9021725770359154,0.3673447816043889,Day 5\Tray 3\DJI_20260703125319_0003_relative_indices.npz,Day 5\Tray 3\DJI_20260703125319_0003_ndvi_preview.png,Day 5\Tray 3\DJI_20260703125319_0003_ndre_preview.png,Day 5\Tray 3\DJI_20260703125319_0003_ndvi_polygon_overlay.png,Day 5\Tray 3\DJI_20260703125319_0003_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
5,Day 5,2026-07-03,4,6,1,Tray 4,4,DJI_20260703125401_0004,PASS_AUTO,70,70,70,0.3013803720474243,0.25510285794734955,-0.047863273643555915,-0.05991983413696289,0.8959714696885616,0.3495974499714077,Day 5\Tray 4\DJI_20260703125401_0004_relative_indices.npz,Day 5\Tray 4\DJI_20260703125401_0004_ndvi_preview.png,Day 5\Tray 4\DJI_20260703125401_0004_ndre_preview.png,Day 5\Tray 4\DJI_20260703125401_0004_ndvi_polygon_overlay.png,Day 5\Tray 4\DJI_20260703125401_0004_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
5,Day 5,2026-07-03,4,6,1,Tray 5,5,DJI_20260703125433_0005,PASS_AUTO,70,70,70,0.30650248910699573,0.3374628722667694,-0.033345116721466186,-0.04263349436223507,0.8858813220136496,0.39953654848633186,Day 5\Tray 5\DJI_20260703125433_0005_relative_indices.npz,Day 5\Tray 5\DJI_20260703125433_0005_ndvi_preview.png,Day 5\Tray 5\DJI_20260703125433_0005_ndre_preview.png,Day 5\Tray 5\DJI_20260703125433_0005_ndvi_polygon_overlay.png,Day 5\Tray 5\DJI_20260703125433_0005_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
5,Day 5,2026-07-03,4,6,1,Tray 6,6,DJI_20260703125521_0006,PASS_AUTO,70,70,70,0.30496732145547867,0.3674391657114029,-0.023751919935914755,-0.025384249165654182,0.8790475078895565,0.44166119597454806,Day 5\Tray 6\DJI_20260703125521_0006_relative_indices.npz,Day 5\Tray 6\DJI_20260703125521_0006_ndvi_preview.png,Day 5\Tray 6\DJI_20260703125521_0006_ndre_preview.png,Day 5\Tray 6\DJI_20260703125521_0006_ndvi_polygon_overlay.png,Day 5\Tray 6\DJI_20260703125521_0006_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
5,Day 5,2026-07-03,4,6,1,Tray 7,7,DJI_20260703125555_0007,PASS_AUTO,70,70,70,0.3098223796912602,0.3799569606781006,-0.015192804736683944,-0.021404556930065155,0.8874239343296793,0.4606107873937916,Day 5\Tray 7\DJI_20260703125555_0007_relative_indices.npz,Day 5\Tray 7\DJI_20260703125555_0007_ndvi_preview.png,Day 5\Tray 7\DJI_20260703125555_0007_ndre_preview.png,Day 5\Tray 7\DJI_20260703125555_0007_ndvi_polygon_overlay.png,Day 5\Tray 7\DJI_20260703125555_0007_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
5,Day 5,2026-07-03,4,6,1,Tray 8,8,DJI_20260703125615_0008,PASS_AUTO,70,70,70,0.2973239660263062,0.31138506531715393,-0.037190359888232445,-0.038430895656347275,0.8795685824839641,0.4024433725524658,Day 5\Tray 8\DJI_20260703125615_0008_relative_indices.npz,Day 5\Tray 8\DJI_20260703125615_0008_ndvi_preview.png,Day 5\Tray 8\DJI_20260703125615_0008_ndre_preview.png,Day 5\Tray 8\DJI_20260703125615_0008_ndvi_polygon_overlay.png,Day 5\Tray 8\DJI_20260703125615_0008_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
5,Day 5,2026-07-03,4,6,1,Tray 9,9,DJI_20260703125656_0009,PASS_AUTO,70,70,70,0.32689841389656066,0.3843693435192108,-0.00704843334304834,-0.024633045308291912,0.9031807104156098,0.4649929723110069,Day 5\Tray 9\DJI_20260703125656_0009_relative_indices.npz,Day 5\Tray 9\DJI_20260703125656_0009_ndvi_preview.png,Day 5\Tray 9\DJI_20260703125656_0009_ndre_preview.png,Day 5\Tray 9\DJI_20260703125656_0009_ndvi_polygon_overlay.png,Day 5\Tray 9\DJI_20260703125656_0009_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
5,Day 5,2026-07-03,4,6,1,Tray 10,10,DJI_20260703125724_0010,PASS_AUTO,70,70,70,0.3031196883746556,0.34350356459617615,-0.02949790618399025,-0.045336244627833366,0.8954130896367433,0.41382733685991485,Day 5\Tray 10\DJI_20260703125724_0010_relative_indices.npz,Day 5\Tray 10\DJI_20260703125724_0010_ndvi_preview.png,Day 5\Tray 10\DJI_20260703125724_0010_ndre_preview.png,Day 5\Tray 10\DJI_20260703125724_0010_ndvi_polygon_overlay.png,Day 5\Tray 10\DJI_20260703125724_0010_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
5,Day 5,2026-07-03,4,6,1,Tray 11,11,DJI_20260703125745_0011,PASS_AUTO,70,70,70,0.30606793335505894,0.2864331156015396,-0.045951968072248356,-0.07212993502616882,0.9003462459648641,0.37241343727227416,Day 5\Tray 11\DJI_20260703125745_0011_relative_indices.npz,Day 5\Tray 11\DJI_20260703125745_0011_ndvi_preview.png,Day 5\Tray 11\DJI_20260703125745_0011_ndre_preview.png,Day 5\Tray 11\DJI_20260703125745_0011_ndvi_polygon_overlay.png,Day 5\Tray 11\DJI_20260703125745_0011_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
5,Day 5,2026-07-03,4,6,1,Tray 12,12,DJI_20260703125807_0012,PASS_AUTO,70,70,70,0.30627146916730064,0.28479062020778656,-0.04494098551305277,-0.06273924931883812,0.8993539339241865,0.3704236227429422,Day 5\Tray 12\DJI_20260703125807_0012_relative_indices.npz,Day 5\Tray 12\DJI_20260703125807_0012_ndvi_preview.png,Day 5\Tray 12\DJI_20260703125807_0012_ndre_preview.png,Day 5\Tray 12\DJI_20260703125807_0012_ndvi_polygon_overlay.png,Day 5\Tray 12\DJI_20260703125807_0012_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
6,Day 6,2026-07-04,5,7,1,Tray 1,1,DJI_20260704134522_0001,PASS_AUTO,70,70,70,0.29289962564195904,0.2662792056798935,-0.05810072813183069,-0.07848301529884338,0.8970813536502045,0.346288865769882,Day 6\Tray 1\DJI_20260704134522_0001_relative_indices.npz,Day 6\Tray 1\DJI_20260704134522_0001_ndvi_preview.png,Day 6\Tray 1\DJI_20260704134522_0001_ndre_preview.png,Day 6\Tray 1\DJI_20260704134522_0001_ndvi_polygon_overlay.png,Day 6\Tray 1\DJI_20260704134522_0001_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
6,Day 6,2026-07-04,5,7,1,Tray 2,2,DJI_20260704134551_0002,PASS_AUTO,70,70,70,0.30064065754413605,0.2645828276872635,-0.053076033746557574,-0.07212986052036285,0.900598853151819,0.3572491418972943,Day 6\Tray 2\DJI_20260704134551_0002_relative_indices.npz,Day 6\Tray 2\DJI_20260704134551_0002_ndvi_preview.png,Day 6\Tray 2\DJI_20260704134551_0002_ndre_preview.png,Day 6\Tray 2\DJI_20260704134551_0002_ndvi_polygon_overlay.png,Day 6\Tray 2\DJI_20260704134551_0002_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
6,Day 6,2026-07-04,5,7,1,Tray 3,3,DJI_20260704134620_0003,PASS_AUTO,70,70,70,0.30500300526618956,0.2772965431213379,-0.04746714441904,-0.07262135297060013,0.9034030465373176,0.3761848568664981,Day 6\Tray 3\DJI_20260704134620_0003_relative_indices.npz,Day 6\Tray 3\DJI_20260704134620_0003_ndvi_preview.png,Day 6\Tray 3\DJI_20260704134620_0003_ndre_preview.png,Day 6\Tray 3\DJI_20260704134620_0003_ndvi_polygon_overlay.png,Day 6\Tray 3\DJI_20260704134620_0003_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
6,Day 6,2026-07-04,5,7,1,Tray 4,4,DJI_20260704134702_0004,PASS_AUTO,70,70,70,0.2968490149293627,0.24526820331811905,-0.05571936423491154,-0.07862506806850433,0.8998084121417974,0.35076998084250105,Day 6\Tray 4\DJI_20260704134702_0004_relative_indices.npz,Day 6\Tray 4\DJI_20260704134702_0004_ndvi_preview.png,Day 6\Tray 4\DJI_20260704134702_0004_ndre_preview.png,Day 6\Tray 4\DJI_20260704134702_0004_ndvi_polygon_overlay.png,Day 6\Tray 4\DJI_20260704134702_0004_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
6,Day 6,2026-07-04,5,7,1,Tray 5,5,DJI_20260704134723_0005,PASS_AUTO,70,70,70,0.3060092662061964,0.3360319882631302,-0.04010371480004064,-0.059237344190478325,0.8937583591912036,0.3930614454728284,Day 6\Tray 5\DJI_20260704134723_0005_relative_indices.npz,Day 6\Tray 5\DJI_20260704134723_0005_ndvi_preview.png,Day 6\Tray 5\DJI_20260704134723_0005_ndre_preview.png,Day 6\Tray 5\DJI_20260704134723_0005_ndvi_polygon_overlay.png,Day 6\Tray 5\DJI_20260704134723_0005_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
6,Day 6,2026-07-04,5,7,1,Tray 6,6,DJI_20260704134748_0006,PASS_AUTO,70,70,70,0.31366727011544365,0.37241536378860474,-0.022383604067103338,-0.041928183287382126,0.9057717133838383,0.424088553159739,Day 6\Tray 6\DJI_20260704134748_0006_relative_indices.npz,Day 6\Tray 6\DJI_20260704134748_0006_ndvi_preview.png,Day 6\Tray 6\DJI_20260704134748_0006_ndre_preview.png,Day 6\Tray 6\DJI_20260704134748_0006_ndvi_polygon_overlay.png,Day 6\Tray 6\DJI_20260704134748_0006_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
6,Day 6,2026-07-04,5,7,1,Tray 7,7,DJI_20260704134820_0007,PASS_AUTO,70,70,70,0.3130244144371578,0.37790557742118835,-0.026588426709973387,-0.039713894948363304,0.8953766338445726,0.4421272928375338,Day 6\Tray 7\DJI_20260704134820_0007_relative_indices.npz,Day 6\Tray 7\DJI_20260704134820_0007_ndvi_preview.png,Day 6\Tray 7\DJI_20260704134820_0007_ndre_preview.png,Day 6\Tray 7\DJI_20260704134820_0007_ndvi_polygon_overlay.png,Day 6\Tray 7\DJI_20260704134820_0007_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
6,Day 6,2026-07-04,5,7,1,Tray 8,8,DJI_20260704134909_0008,PASS_AUTO,70,70,70,0.31161575189658575,0.3337254971265793,-0.0356991004273628,-0.04854322783648968,0.896281672207902,0.40492840984133205,Day 6\Tray 8\DJI_20260704134909_0008_relative_indices.npz,Day 6\Tray 8\DJI_20260704134909_0008_ndvi_preview.png,Day 6\Tray 8\DJI_20260704134909_0008_ndre_preview.png,Day 6\Tray 8\DJI_20260704134909_0008_ndvi_polygon_overlay.png,Day 6\Tray 8\DJI_20260704134909_0008_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
6,Day 6,2026-07-04,5,7,1,Tray 9,9,DJI_20260704134957_0009,PASS_AUTO,70,70,70,0.29933166929653715,0.3505348414182663,-0.04018549729870366,-0.05588861554861069,0.876657269592412,0.4218655980553565,Day 6\Tray 9\DJI_20260704134957_0009_relative_indices.npz,Day 6\Tray 9\DJI_20260704134957_0009_ndvi_preview.png,Day 6\Tray 9\DJI_20260704134957_0009_ndre_preview.png,Day 6\Tray 9\DJI_20260704134957_0009_ndvi_polygon_overlay.png,Day 6\Tray 9\DJI_20260704134957_0009_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
6,Day 6,2026-07-04,5,7,1,Tray 10,10,DJI_20260704135020_0010,PASS_AUTO,70,70,70,0.3123409780008452,0.3386707305908203,-0.02494293301466054,-0.046384721994400024,0.9053041176780513,0.4161115463830045,Day 6\Tray 10\DJI_20260704135020_0010_relative_indices.npz,Day 6\Tray 10\DJI_20260704135020_0010_ndvi_preview.png,Day 6\Tray 10\DJI_20260704135020_0010_ndre_preview.png,Day 6\Tray 10\DJI_20260704135020_0010_ndvi_polygon_overlay.png,Day 6\Tray 10\DJI_20260704135020_0010_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
6,Day 6,2026-07-04,5,7,1,Tray 11,11,DJI_20260704135050_0011,PASS_AUTO,70,70,70,0.29853131685938156,0.28849467635154724,-0.04516246228345803,-0.07003159448504448,0.8967282336851718,0.3844886732212602,Day 6\Tray 11\DJI_20260704135050_0011_relative_indices.npz,Day 6\Tray 11\DJI_20260704135050_0011_ndvi_preview.png,Day 6\Tray 11\DJI_20260704135050_0011_ndre_preview.png,Day 6\Tray 11\DJI_20260704135050_0011_ndvi_polygon_overlay.png,Day 6\Tray 11\DJI_20260704135050_0011_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
6,Day 6,2026-07-04,5,7,1,Tray 12,12,DJI_20260704135127_0012,PASS_AUTO,70,70,70,0.29970670895917073,0.25011034309864044,-0.049403247583125316,-0.0750148817896843,0.9063114065900357,0.35240912868598034,Day 6\Tray 12\DJI_20260704135127_0012_relative_indices.npz,Day 6\Tray 12\DJI_20260704135127_0012_ndvi_preview.png,Day 6\Tray 12\DJI_20260704135127_0012_ndre_preview.png,Day 6\Tray 12\DJI_20260704135127_0012_ndvi_polygon_overlay.png,Day 6\Tray 12\DJI_20260704135127_0012_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
7,Day 7,2026-07-07,8,10,3,Tray 1,1,DJI_20260707125025_0001,PASS_AUTO,70,70,70,0.3007961577602795,0.3115455359220505,-0.046832462080887385,-0.058928586542606354,0.9007877939066214,0.37521899319232893,Day 7\Tray 1\DJI_20260707125025_0001_relative_indices.npz,Day 7\Tray 1\DJI_20260707125025_0001_ndvi_preview.png,Day 7\Tray 1\DJI_20260707125025_0001_ndre_preview.png,Day 7\Tray 1\DJI_20260707125025_0001_ndvi_polygon_overlay.png,Day 7\Tray 1\DJI_20260707125025_0001_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
7,Day 7,2026-07-07,8,10,3,Tray 2,2,DJI_20260707125114_0002,PASS_AUTO,70,70,70,0.28722527154854366,0.2567063570022583,-0.07348630242049695,-0.07710284739732742,0.8952419432009816,0.32485535054821024,Day 7\Tray 2\DJI_20260707125114_0002_relative_indices.npz,Day 7\Tray 2\DJI_20260707125114_0002_ndvi_preview.png,Day 7\Tray 2\DJI_20260707125114_0002_ndre_preview.png,Day 7\Tray 2\DJI_20260707125114_0002_ndvi_polygon_overlay.png,Day 7\Tray 2\DJI_20260707125114_0002_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
7,Day 7,2026-07-07,8,10,3,Tray 3,3,DJI_20260707125152_0003,PASS_AUTO,70,70,70,0.27670564417328153,0.2384815439581871,-0.08113991974719933,-0.0911651998758316,0.8960164759959718,0.31474132337313876,Day 7\Tray 3\DJI_20260707125152_0003_relative_indices.npz,Day 7\Tray 3\DJI_20260707125152_0003_ndvi_preview.png,Day 7\Tray 3\DJI_20260707125152_0003_ndre_preview.png,Day 7\Tray 3\DJI_20260707125152_0003_ndvi_polygon_overlay.png,Day 7\Tray 3\DJI_20260707125152_0003_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
7,Day 7,2026-07-07,8,10,3,Tray 4,4,DJI_20260707125241_0004,PASS_AUTO,70,70,70,0.29053903775555745,0.23749470710754395,-0.06990859540445464,-0.07720638439059258,0.9017949903367057,0.3193254189953926,Day 7\Tray 4\DJI_20260707125241_0004_relative_indices.npz,Day 7\Tray 4\DJI_20260707125241_0004_ndvi_preview.png,Day 7\Tray 4\DJI_20260707125241_0004_ndre_preview.png,Day 7\Tray 4\DJI_20260707125241_0004_ndvi_polygon_overlay.png,Day 7\Tray 4\DJI_20260707125241_0004_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,70,70,70,0.2927301000271525,0.30007342994213104,-0.04054176548628935,-0.050236357375979424,0.8870202018294927,0.3949479694918726,Day 7\Tray 5\DJI_20260707125327_0005_relative_indices.npz,Day 7\Tray 5\DJI_20260707125327_0005_ndvi_preview.png,Day 7\Tray 5\DJI_20260707125327_0005_ndre_preview.png,Day 7\Tray 5\DJI_20260707125327_0005_ndvi_polygon_overlay.png,Day 7\Tray 5\DJI_20260707125327_0005_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
7,Day 7,2026-07-07,8,10,3,Tray 6,6,DJI_20260707125404_0006,PASS_AUTO,70,70,70,0.29232979927744185,0.3186882734298706,-0.05988421331026724,-0.06189406290650368,0.8898442375094043,0.3692301659529062,Day 7\Tray 6\DJI_20260707125404_0006_relative_indices.npz,Day 7\Tray 6\DJI_20260707125404_0006_ndvi_preview.png,Day 7\Tray 6\DJI_20260707125404_0006_ndre_preview.png,Day 7\Tray 6\DJI_20260707125404_0006_ndvi_polygon_overlay.png,Day 7\Tray 6\DJI_20260707125404_0006_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
7,Day 7,2026-07-07,8,10,3,Tray 7,7,DJI_20260707125452_0007,PASS_AUTO,70,70,70,0.29242185418094907,0.30880972743034363,-0.058132503421178885,-0.057452624663710594,0.8917313798519718,0.3657362766354,Day 7\Tray 7\DJI_20260707125452_0007_relative_indices.npz,Day 7\Tray 7\DJI_20260707125452_0007_ndvi_preview.png,Day 7\Tray 7\DJI_20260707125452_0007_ndre_preview.png,Day 7\Tray 7\DJI_20260707125452_0007_ndvi_polygon_overlay.png,Day 7\Tray 7\DJI_20260707125452_0007_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
7,Day 7,2026-07-07,8,10,3,Tray 8,8,DJI_20260707125545_0008,PASS_AUTO,70,70,70,0.30998500372682297,0.3197006434202194,-0.049814415270728725,-0.060057589784264565,0.9143943004657483,0.36563241328024837,Day 7\Tray 8\DJI_20260707125545_0008_relative_indices.npz,Day 7\Tray 8\DJI_20260707125545_0008_ndvi_preview.png,Day 7\Tray 8\DJI_20260707125545_0008_ndre_preview.png,Day 7\Tray 8\DJI_20260707125545_0008_ndvi_polygon_overlay.png,Day 7\Tray 8\DJI_20260707125545_0008_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
7,Day 7,2026-07-07,8,10,3,Tray 9,9,DJI_20260707125629_0009,PASS_AUTO,70,70,70,0.28865330134119305,0.3342028856277466,-0.05107070420469557,-0.05511951819062233,0.8867982563697131,0.388775493212834,Day 7\Tray 9\DJI_20260707125629_0009_relative_indices.npz,Day 7\Tray 9\DJI_20260707125629_0009_ndvi_preview.png,Day 7\Tray 9\DJI_20260707125629_0009_ndre_preview.png,Day 7\Tray 9\DJI_20260707125629_0009_ndvi_polygon_overlay.png,Day 7\Tray 9\DJI_20260707125629_0009_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
7,Day 7,2026-07-07,8,10,3,Tray 10,10,DJI_20260707125716_0010,PASS_AUTO,70,70,70,0.2972265822546823,0.30021946132183075,-0.05320655110159091,-0.06644099578261375,0.9028691056898362,0.3669517893280101,Day 7\Tray 10\DJI_20260707125716_0010_relative_indices.npz,Day 7\Tray 10\DJI_20260707125716_0010_ndvi_preview.png,Day 7\Tray 10\DJI_20260707125716_0010_ndre_preview.png,Day 7\Tray 10\DJI_20260707125716_0010_ndvi_polygon_overlay.png,Day 7\Tray 10\DJI_20260707125716_0010_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
7,Day 7,2026-07-07,8,10,3,Tray 11,11,DJI_20260707125749_0011,PASS_AUTO,70,70,70,0.2839480383055551,0.26088978350162506,-0.06526508017310075,-0.0752418227493763,0.8962788461497178,0.3463167329946885,Day 7\Tray 11\DJI_20260707125749_0011_relative_indices.npz,Day 7\Tray 11\DJI_20260707125749_0011_ndvi_preview.png,Day 7\Tray 11\DJI_20260707125749_0011_ndre_preview.png,Day 7\Tray 11\DJI_20260707125749_0011_ndvi_polygon_overlay.png,Day 7\Tray 11\DJI_20260707125749_0011_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
7,Day 7,2026-07-07,8,10,3,Tray 12,12,DJI_20260707125838_0012,PASS_AUTO,70,70,70,0.28879697237695967,0.243557408452034,-0.06536877903022936,-0.08484043926000595,0.9022242772242447,0.32468798327618764,Day 7\Tray 12\DJI_20260707125838_0012_relative_indices.npz,Day 7\Tray 12\DJI_20260707125838_0012_ndvi_preview.png,Day 7\Tray 12\DJI_20260707125838_0012_ndre_preview.png,Day 7\Tray 12\DJI_20260707125838_0012_ndvi_polygon_overlay.png,Day 7\Tray 12\DJI_20260707125838_0012_ndre_polygon_overlay.png,PASS,All 70 polygons processed.
