day_order,day,calendar_date,days_since_day1,days_since_planting,days_since_previous_photo,tray,tray_no,capture_id,grid_status,cell_id,row,column,x,y,poly_tl_x,poly_tl_y,poly_tr_x,poly_tr_y,poly_br_x,poly_br_y,poly_bl_x,poly_bl_y,coordinate_source,needs_review,ndvi_zone_pixels,ndvi_valid_pixels,ndvi_valid_fraction,ndvi_mean,ndvi_median,ndvi_std,ndvi_p10,ndvi_p90,ndvi_positive_fraction,ndre_zone_pixels,ndre_valid_pixels,ndre_valid_fraction,ndre_mean,ndre_median,ndre_std,ndre_p10,ndre_p90,ndre_positive_fraction,microbe_status,treatment,fixed_environment,observed_environment,environment_group,heat_phase,moisture_phase,moisture_watered_today,microbe_treatment,treatment_environment,microbe_environment,observed_ndvi_mean,observed_ndre_mean,adjusted_ndvi_mean,adjusted_ndre_mean,day7_imputed,bug_flag_source,imputation_method,ndvi_prior_slope_per_day,ndre_prior_slope_per_day,ndvi_adjustment_difference,ndre_adjustment_difference
7,Day 7,2026-07-07,8,10,3,Tray 1,1,DJI_20260707125025_0001,PASS_AUTO,57,6,7,880.5938395028352,665.9301015999876,819.2972797303091,612.9788632875549,941.5416766884558,613.1746398655498,941.9530914166512,718.9028943732345,819.7711511479498,718.7273135346419,projection_regular_lattice,No,13215,13215,1.0,0.2700814008712768,0.2371663302183151,0.2695361375808716,-0.0384662710130214,0.5736548900604248,0.8837684449489217,13215,13215,1.0,-0.0392764844000339,-0.0445096306502819,0.2627592086791992,-0.4184266030788421,0.2926757335662842,0.3694286795308362,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.2700814008712768,-0.0392764844000339,0.2208164930343629,-0.05486734583973872,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.013394713401794395,-0.00020330026745794125,-0.049264907836913896,-0.015590861439704819
7,Day 7,2026-07-07,8,10,3,Tray 1,1,DJI_20260707125025_0001,PASS_AUTO,58,6,8,1016.446264099198,666.1208000217819,955.1303889641724,613.1948316932514,1077.4828129689245,613.3625080138886,1077.8248313755134,719.0683228111266,955.534864060207,718.9208422298916,projection_regular_lattice,No,13161,13161,1.0,0.29486083984375,0.3087108135223388,0.2453657239675521,-0.0124792009592056,0.575350821018219,0.8938530506800395,13161,13161,1.0,-0.0423622466623783,-0.051274623721838,0.2448548674583435,-0.375314861536026,0.2721681296825409,0.3777828432489932,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.29486083984375,-0.0423622466623783,0.25241206586360937,-0.06805942952632894,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.009720936417579611,-0.002222329378128047,-0.04244877398014063,-0.025697182863950646
7,Day 7,2026-07-07,8,10,3,Tray 1,1,DJI_20260707125025_0001,PASS_AUTO,59,6,9,1152.4187187473449,666.280275935401,1091.0835282498194,613.3795775907729,1213.5439793011765,613.5191536540525,1213.8166013861594,719.2025287408434,1091.418607024248,719.0831484169661,projection_regular_lattice,No,13206,13206,1.0,0.2688246965408325,0.22548308968544,0.2418261766433715,-0.0450147464871406,0.570874810218811,0.8782371649250341,13206,13206,1.0,-0.0595376826822757,-0.0674575269222259,0.242378294467926,-0.3988108932971954,0.2686768174171448,0.3347720733000151,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.2688246965408325,-0.0595376826822757,0.21975435316562653,-0.08695098012685783,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.01034988462924955,-0.0005972385406494432,-0.049070343375205994,-0.027413297444582124
7,Day 7,2026-07-07,8,10,3,Tray 1,1,DJI_20260707125025_0001,PASS_AUTO,60,6,10,1288.511203447275,666.408529340845,1227.15669758725,613.5331009801191,1349.7251756852122,613.644576786041,1349.928401448589,719.3055121623851,1227.4223800400723,719.2142320958656,projection_regular_lattice,No,13144,13144,1.0,0.3087343871593475,0.3253132700920105,0.2315150201320648,0.0091692050918936,0.5821877717971802,0.9029214850882532,13144,13144,1.0,-0.0480875223875045,-0.0817593485116958,0.2342594861984253,-0.3776330053806305,0.2619026303291321,0.3743152769324406,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.3087343871593475,-0.0480875223875045,0.3236643373966218,-0.03863608837127687,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,0.003427624702453667,0.0023952238261699455,0.014929950237274336,0.009451434016227632
7,Day 7,2026-07-07,8,10,3,Tray 1,1,DJI_20260707125025_0001,PASS_AUTO,61,7,1,69.12627820143696,781.8606598208786,7.8256100968747315,728.6846328193204,129.35244845378395,729.0265712310144,130.48963844728914,835.0582412832509,9.025256779825426,834.7364986109592,projection_regular_lattice,No,13054,13054,1.0,0.2529339492321014,0.210583359003067,0.2493564039468765,-0.0704276487231254,0.5987676978111267,0.8400490271181247,13054,13054,1.0,-0.0897895991802215,-0.1276332139968872,0.2725552916526794,-0.4400679767131805,0.3332644701004028,0.329783974260763,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.2529339492321014,-0.0897895991802215,0.22830075025558477,-0.12144046276807784,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.008055895566940275,-0.007340125739574446,-0.024633198976516613,-0.031650863587856334
7,Day 7,2026-07-07,8,10,3,Tray 1,1,DJI_20260707125025_0001,PASS_AUTO,62,7,2,204.18141546309147,782.2137602801164,142.86143199602972,729.0630032624605,264.4962973995441,729.3768414167969,265.5640910714432,835.3860717585865,143.9916823573743,835.0924293436524,projection_regular_lattice,No,13108,13108,1.0,0.2903081476688385,0.3533364534378052,0.2673196792602539,-0.0875613167881965,0.5885417461395264,0.8591699725358559,13108,13108,1.0,-0.0566182360053062,-0.0726668089628219,0.2579286396503448,-0.4387604594230652,0.2696624100208282,0.4082239853524565,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.2903081476688385,-0.0566182360053062,0.22334352135658259,-0.10846975166350609,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.022727102041244507,-0.017430755309760595,-0.06696462631225591,-0.051851515658199884
7,Day 7,2026-07-07,8,10,3,Tray 1,1,DJI_20260707125025_0001,PASS_AUTO,63,7,3,339.3565827765296,782.5356382311792,278.01728394696823,729.4101511974254,399.7601763970879,729.695889094404,400.7585737473809,835.6826797257469,279.07813798670674,835.4171375681705,projection_regular_lattice,No,13160,13160,1.0,0.2677012085914612,0.215984433889389,0.2496716976165771,-0.0538571774959564,0.5871416926383972,0.8548632218844985,13160,13160,1.0,-0.0704708993434906,-0.075650118291378,0.2432452887296676,-0.3907284736633301,0.2578736543655395,0.3268996960486322,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.2677012085914612,-0.0704708993434906,0.19116394221782682,-0.12383262254297735,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.023360058665275567,-0.01696490310132505,-0.07653726637363437,-0.053361723199486746
7,Day 7,2026-07-07,8,10,3,Tray 1,1,DJI_20260707125025_0001,PASS_AUTO,64,7,4,474.6517801417513,782.8262936740666,413.2931659496903,729.7260766242152,535.1440854464154,729.9837142638362,536.0730864751022,835.9480651847321,414.2846236678227,835.7106232845133,projection_regular_lattice,No,13161,13161,1.0,0.2446004301309585,0.2245943695306778,0.255359023809433,-0.0852090045809745,0.5750707983970642,0.8312438264569562,13161,13161,1.0,-0.062863290309906,-0.0567741952836513,0.2504537105560303,-0.4328248500823974,0.2827140688896179,0.3109946052731555,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.2446004301309585,-0.062863290309906,0.1773974150419234,-0.076255101710558,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.019784465432167064,-0.003471087664365798,-0.06720301508903509,-0.013391811400651987
7,Day 7,2026-07-07,8,10,3,Tray 1,1,DJI_20260707125025_0001,PASS_AUTO,66,7,6,745.6022650275455,783.3139370353159,684.2050201104855,730.2642599532692,806.2719937004209,730.4656970781747,807.0622020858955,836.3851685781768,685.0576851854055,836.2039271926734,projection_regular_lattice,No,13161,13161,1.0,0.2822832763195038,0.3152676820755005,0.2553989291191101,-0.0850963816046714,0.5846917033195496,0.8532786262442064,13161,13161,1.0,-0.032040499150753,-0.0256410259753465,0.2518002986907959,-0.4057672619819641,0.3039832413196563,0.4037687105843021,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.2822832763195038,-0.032040499150753,0.18125410377979295,-0.047545544803142575,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.027606710791587778,-0.0030106529593467925,-0.10102917253971083,-0.015505045652389575
7,Day 7,2026-07-07,8,10,3,Tray 1,1,DJI_20260707125025_0001,PASS_AUTO,68,7,8,1017.032870120474,783.6766903638644,955.5969944784148,730.6775532496222,1077.8800221615606,730.8227898598124,1078.531437903823,836.6973819389207,956.3108669101229,836.5723410681327,projection_regular_lattice,No,13214,13214,1.0,0.292212039232254,0.3554800152778625,0.2585830092430115,-0.0572016090154647,0.5782952904701233,0.880959588315423,13214,13214,1.0,-0.0362952165305614,-0.0317992344498634,0.2420060485601425,-0.4128946363925934,0.2766256630420685,0.3820190706826094,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.292212039232254,-0.0362952165305614,0.20702911913394934,-0.057077866047620725,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.020711347460746744,-0.0036205798387527414,-0.08518292009830464,-0.020782649517059326
7,Day 7,2026-07-07,8,10,3,Tray 1,1,DJI_20260707125025_0001,PASS_AUTO,70,7,10,1288.9435954205371,783.9145536597122,1227.4690890534791,730.9659565132745,1349.9681708298351,731.0549926087494,1350.480793928885,836.8847052669639,1228.0441688419746,836.8158649108912,projection_regular_lattice,No,13215,13215,1.0,0.2603901624679565,0.2095144987106323,0.2203381061553955,-0.0151595100760459,0.5423414707183838,0.8888384411653424,13215,13215,1.0,-0.0798129513859748,-0.0763569474220275,0.2221520990133285,-0.3952299952507019,0.1997696161270141,0.3130533484676503,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.2603901624679565,-0.0798129513859748,0.18541989475488663,-0.08956645056605338,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.01523714512586593,0.003348555415868742,-0.07497026771306986,-0.009753499180078576
7,Day 7,2026-07-07,8,10,3,Tray 3,3,DJI_20260707125152_0003,PASS_AUTO,60,6,10,1286.8784547779578,672.6274750744099,1225.9716286366677,619.6074463488857,1348.1951087091118,620.0443458258748,1347.8131402948047,725.6439869980525,1225.5735366180422,725.1983812918164,projection_regular_lattice,No,13099,13099,1.0,0.2662926614284515,0.243097648024559,0.2384501546621322,0.0117975557222962,0.5366807579994202,0.9035040842812428,13099,13099,1.0,-0.0759028941392898,-0.0801899209618568,0.2299754470586776,-0.4019783139228821,0.2128141820430755,0.3281166501259638,No Microbes,Moisture,Outside,Outside,Outside,Not Heat,Final unwatered interval,No,No Microbes | Moisture,Moisture | Outside,No Microbes | Outside,0.2662926614284515,-0.0759028941392898,0.2963516861200334,-0.035225272178650034,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,0.0026728957891464632,0.008281074464321088,0.030059024691581893,0.040677621960639766
7,Day 7,2026-07-07,8,10,3,Tray 3,3,DJI_20260707125152_0003,PASS_AUTO,62,7,2,201.0370008599328,784.193879801477,140.30379487488852,731.0022508142616,262.26979120437335,731.8451732539139,261.7980662205338,837.3819919868108,139.8159462867306,836.5303633179116,projection_regular_lattice,No,13100,13100,1.0,0.2527225315570831,0.2406488060951233,0.2417163997888565,-0.0670520439743995,0.5338666439056396,0.871145038167939,13100,13100,1.0,-0.0951177552342414,-0.1225328966975212,0.2490551471710205,-0.4391143918037414,0.2627710402011871,0.3107633587786259,No Microbes,Moisture,Outside,Outside,Outside,Not Heat,Final unwatered interval,No,No Microbes | Moisture,Moisture | Outside,No Microbes | Outside,0.2527225315570831,-0.0951177552342414,0.2602079063653945,-0.13543554302304966,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.0057617276906967285,-0.022672598250210247,0.007485374808311407,-0.04031778778880826
7,Day 7,2026-07-07,8,10,3,Tray 4,4,DJI_20260707125241_0004,PASS_AUTO,19,2,9,1168.3015336199512,204.03836171571947,1107.4950622924976,150.87753691317516,1231.2717229603352,151.39431174586628,1229.1740585502444,257.1061301590271,1105.5275377201367,256.64866865208296,projection_regular_lattice,No,13322,13322,1.0,0.2838310301303863,0.2155007570981979,0.2070235013961792,0.0559199899435043,0.564613401889801,0.9352199369464044,13322,13322,1.0,-0.0657569169998169,-0.0815218687057495,0.2231764793395996,-0.34080770611763,0.2232464402914047,0.3254015913526497,No Microbes,Heat,Dynamic Heat,Inside,Dynamic Heat,Inside recovery,Not Moisture,Daily watering,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.2838310301303863,-0.0657569169998169,0.22827713191509247,-0.11499710381031024,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.01883153617382047,-0.014080807566642747,-0.05555389821529383,-0.049240186810493344
7,Day 7,2026-07-07,8,10,3,Tray 4,4,DJI_20260707125241_0004,PASS_AUTO,32,4,2,211.12114932660185,438.40565444788047,150.44921493637793,385.8615151590948,272.2585306629477,385.46922076442655,271.8591373196654,490.8567373774294,150.1799614308259,491.3083450978446,projection_regular_lattice,No,13099,13099,1.0,0.2883873283863067,0.2279325276613235,0.2378736734390258,-0.0118725392967462,0.5903293490409851,0.891747461638293,13099,13099,1.0,-0.0719061121344566,-0.1076548546552658,0.2486307024955749,-0.3750839531421661,0.2717978954315185,0.3519352622337583,No Microbes,Heat,Dynamic Heat,Inside,Dynamic Heat,Inside recovery,Not Moisture,Daily watering,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.2883873283863067,-0.0719061121344566,0.2661737650632858,-0.07926271669566616,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.005868688225746155,-0.0038657356053590558,-0.02221356332302088,-0.007356604561209554
7,Day 7,2026-07-07,8,10,3,Tray 4,4,DJI_20260707125241_0004,PASS_AUTO,42,5,2,210.94025450194573,555.3176170691099,150.16910193934532,503.0028365447312,271.83381784621486,502.54463845478864,271.77746066738604,607.5393412342519,150.24288459824672,608.0568526499416,projection_regular_lattice,No,13038,13038,1.0,0.2892608046531677,0.2510117590427398,0.2366768717765808,-0.0200355350971221,0.5845003724098206,0.886408958429207,13038,13038,1.0,-0.0766750499606132,-0.1087044775485992,0.2440595477819442,-0.3964421153068542,0.2860282659530639,0.3338702254947078,No Microbes,Heat,Dynamic Heat,Inside,Dynamic Heat,Inside recovery,Not Moisture,Daily watering,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.2892608046531677,-0.0766750499606132,0.26179441809654236,-0.09322479367256158,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.0127579867839813,-0.011928852647542957,-0.027466386556625366,-0.01654974371194838
7,Day 7,2026-07-07,8,10,3,Tray 4,4,DJI_20260707125241_0004,PASS_AUTO,44,5,4,481.6944345711199,554.4802451856489,420.8281467850957,502.120330951286,542.9723327782133,501.8842076718605,542.626775959984,606.747103060775,420.6127298045967,607.0425396659473,projection_regular_lattice,No,13038,13038,1.0,0.2837929427623749,0.2402225732803344,0.2414633631706237,-0.0387104786932468,0.5805231332778931,0.8777419849670195,13038,13038,1.0,-0.0510918796062469,-0.0640509277582168,0.2517760992050171,-0.4130937755107879,0.2978256344795227,0.352584752262617,No Microbes,Heat,Dynamic Heat,Inside,Dynamic Heat,Inside recovery,Not Moisture,Daily watering,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.2837929427623749,-0.0510918796062469,0.2564632445573806,-0.0513758603483438,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.009908452630043025,-0.0006998684257269004,-0.027329698204994257,-0.00028398074209690094
7,Day 7,2026-07-07,8,10,3,Tray 4,4,DJI_20260707125241_0004,PASS_AUTO,49,5,9,1163.2413994714657,554.5458761348027,1102.1372736268825,502.07312762547934,1225.4801348356193,502.3921913723471,1224.4115789188888,606.9255682848892,1101.198857547882,606.6658178637684,projection_regular_lattice,No,13144,13144,1.0,0.2872916162014007,0.2373482137918472,0.2263706922531128,-0.0036493500228971,0.5652035474777222,0.8981284236153378,13144,13144,1.0,-0.0620973259210586,-0.0592343509197235,0.2282696813344955,-0.3759387135505676,0.2308628410100937,0.3303408399269629,No Microbes,Heat,Dynamic Heat,Inside,Dynamic Heat,Inside recovery,Not Moisture,Daily watering,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.2872916162014007,-0.0620973259210586,0.27379894256591825,-0.014851093292236314,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.007088750600814734,0.009704582393169396,-0.013492673635482455,0.047246232628822285
7,Day 7,2026-07-07,8,10,3,Tray 4,4,DJI_20260707125241_0004,PASS_AUTO,51,6,1,76.32364580808,672.4700944872066,15.500842684814762,620.407239582227,136.7812237288601,619.7721003917512,137.21250253418503,724.4398930329494,16.062261327869887,725.134345549172,projection_regular_lattice,No,12871,12871,1.0,0.2793385982513428,0.2382489442825317,0.2412852495908737,-0.0567731708288192,0.5889502763748169,0.8508274415352343,12871,12871,1.0,-0.0896332561969757,-0.1356073170900344,0.2630510330200195,-0.4391143918037414,0.3000412583351135,0.352264781291275,No Microbes,Heat,Dynamic Heat,Inside,Dynamic Heat,Inside recovery,Not Moisture,Daily watering,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.2793385982513428,-0.0896332561969757,0.26383161544799794,-0.08446401730179776,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.005021125078201318,-0.0038625039160251505,-0.015506982803344838,0.005169238895177938
7,Day 7,2026-07-07,8,10,3,Tray 4,4,DJI_20260707125241_0004,PASS_AUTO,52,6,2,211.14051097112693,671.7931198752956,150.27014023614984,619.7076981153239,271.7902563233191,619.1835963301068,272.0769353089438,723.7854852760304,150.68695905950472,724.3689003869946,projection_regular_lattice,No,12924,12924,1.0,0.2689161300659179,0.2126855552196502,0.2560777366161346,-0.0580807439982891,0.5973469018936157,0.8464871556793563,12924,12924,1.0,-0.0722098350524902,-0.1087044775485992,0.2789179980754852,-0.4253393709659576,0.3376538157463074,0.3554627050448777,No Microbes,Heat,Dynamic Heat,Inside,Dynamic Heat,Inside recovery,Not Moisture,Daily watering,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.2689161300659179,-0.0722098350524902,0.23971414566040042,-0.07453990355133999,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.008346766233444186,-0.0005127228796481983,-0.029201984405517495,-0.0023300684988497855
7,Day 7,2026-07-07,8,10,3,Tray 4,4,DJI_20260707125241_0004,PASS_AUTO,54,6,4,481.5733581076339,670.8092953356689,420.6078521492331,618.678739865713,542.6074383226504,618.3767128910133,542.6049176688746,722.846794446388,420.7354713331875,723.208134746835,projection_regular_lattice,No,12976,12976,1.0,0.2770762741565704,0.2176204025745391,0.238759696483612,-0.0283669959753751,0.5827686786651611,0.8726109741060419,12976,12976,1.0,-0.0703635886311531,-0.0704483091831207,0.240245372056961,-0.3888094425201416,0.2787114083766937,0.3265258939580764,No Microbes,Heat,Dynamic Heat,Inside,Dynamic Heat,Inside recovery,Not Moisture,Daily watering,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.2770762741565704,-0.0703635886311531,0.2415268868207931,-0.06614901870489123,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.011832520365715027,-0.0035059303045273087,-0.03554938733577728,0.004214569926261874
7,Day 7,2026-07-07,8,10,3,Tray 4,4,DJI_20260707125241_0004,PASS_AUTO,55,6,5,617.189340081094,670.5024454079535,556.1762665109813,618.3493230830054,678.4155877275226,618.1583335135642,678.2684672540466,722.5625113736646,556.1592858752356,722.8128142688528,projection_regular_lattice,No,13038,13038,1.0,0.2732526361942291,0.2265572249889373,0.2429482340812683,-0.0409689210355281,0.5779454708099365,0.8662371529375671,13038,13038,1.0,-0.0581907704472541,-0.0502692982554435,0.2428498417139053,-0.3837498128414154,0.2773880362510681,0.3353275042184384,No Microbes,Heat,Dynamic Heat,Inside,Dynamic Heat,Inside recovery,Not Moisture,Daily watering,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.2732526361942291,-0.0581907704472541,0.2514982223510742,-0.027258627116680072,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.007545888423919661,0.007389515638351441,-0.021754413843154907,0.030932143330574025
7,Day 7,2026-07-07,8,10,3,Tray 4,4,DJI_20260707125241_0004,PASS_AUTO,57,6,7,889.2204208384273,670.2588702367177,828.1122120448911,618.0606142017855,950.8310033476802,618.0916994428616,950.3946832348036,722.364069912413,827.8060317697448,722.3922979970839,projection_regular_lattice,No,12967,12967,1.0,0.2939364314079284,0.3192110955715179,0.2481683790683746,-0.0461757220327854,0.5751473307609558,0.8901056528109818,12967,12967,1.0,-0.041935209184885,-0.0330474264919757,0.2403614372014999,-0.4443033933639526,0.2568711936473846,0.3887560731086604,No Microbes,Heat,Dynamic Heat,Inside,Dynamic Heat,Inside recovery,Not Moisture,Daily watering,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.2939364314079284,-0.041935209184885,0.27594234049320226,0.005463461391627886,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.012667551636695838,0.006440046243369596,-0.017994090914726146,0.04739867057651288
7,Day 7,2026-07-07,8,10,3,Tray 4,4,DJI_20260707125241_0004,PASS_AUTO,58,6,8,1025.6355196223008,670.3221449931975,964.4797432170526,618.1013221032733,1087.4382695629656,618.243444749608,1086.8573496303889,722.4499115238849,964.028963122206,722.3671022032972,projection_regular_lattice,No,13020,13020,1.0,0.2859621345996856,0.26302370429039,0.2373656183481216,-0.0391152650117874,0.5741352438926697,0.878494623655914,13020,13020,1.0,-0.0531792901456356,-0.0520231202244758,0.2425436377525329,-0.4154856503009796,0.2738266885280609,0.3468509984639017,No Microbes,Heat,Dynamic Heat,Inside,Dynamic Heat,Inside recovery,Not Moisture,Daily watering,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.2859621345996856,-0.0531792901456356,0.26329997181892406,-0.014208344742655858,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.008301407098770114,0.009962933138012846,-0.022662162780761552,0.03897094540297974
7,Day 7,2026-07-07,8,10,3,Tray 4,4,DJI_20260707125241_0004,PASS_AUTO,59,6,9,1162.316990676312,670.5087946444091,1101.1136466593516,618.2654048994929,1224.3119080483884,618.5185649510862,1223.5863882961114,722.6591280300887,1100.5182667448048,722.4652813042424,projection_regular_lattice,No,13020,13020,1.0,0.2822692096233368,0.2350375652313232,0.2317377924919128,-0.0070177353918552,0.575003981590271,0.8966973886328725,13020,13020,1.0,-0.0670941770076751,-0.0773480683565139,0.2363214939832687,-0.3973724544048309,0.2371398359537124,0.3299539170506912,No Microbes,Heat,Dynamic Heat,Inside,Dynamic Heat,Inside recovery,Not Moisture,Daily watering,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.2822692096233368,-0.0670941770076751,0.266525700688362,-0.023617487400770226,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.005932107567787183,0.009161066263914091,-0.01574350893497478,0.04347668960690487
7,Day 7,2026-07-07,8,10,3,Tray 4,4,DJI_20260707125241_0004,PASS_AUTO,61,7,1,77.06572003743193,788.5823638064309,16.143698741790093,736.7488676658583,137.2794799661352,736.0478247801082,138.05379493591357,840.3228035877668,17.048153549298675,841.083159799264,projection_regular_lattice,No,12811,12811,1.0,0.272649198770523,0.2217103987932205,0.2366505265235901,-0.0286722537130117,0.6042278409004211,0.8676918273358832,12811,12811,1.0,-0.0980367735028266,-0.1512510478496551,0.268153041601181,-0.4152585864067077,0.3408794105052948,0.3183982515026149,No Microbes,Heat,Dynamic Heat,Inside,Dynamic Heat,Inside recovery,Not Moisture,Daily watering,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.272649198770523,-0.0980367735028266,0.24906036257743847,-0.10079714097082612,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.00871032476425167,-0.008580898866057408,-0.02358883619308455,-0.0027603674679995277
