day_order,day,calendar_date,days_since_day1,days_since_planting,days_since_previous_photo,tray,tray_no,capture_id,grid_status,cell_id,row,column,x,y,poly_tl_x,poly_tl_y,poly_tr_x,poly_tr_y,poly_br_x,poly_br_y,poly_bl_x,poly_bl_y,coordinate_source,needs_review,ndvi_zone_pixels,ndvi_valid_pixels,ndvi_valid_fraction,ndvi_mean,ndvi_median,ndvi_std,ndvi_p10,ndvi_p90,ndvi_positive_fraction,ndre_zone_pixels,ndre_valid_pixels,ndre_valid_fraction,ndre_mean,ndre_median,ndre_std,ndre_p10,ndre_p90,ndre_positive_fraction
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,11,2,1,83.64209527479831,198.2215168345868,20.56430189959496,145.02230308678793,144.80099940386427,145.16568842839365,146.46961620210553,251.36148193198875,22.43401425747814,251.22708644154423,projection_regular_lattice,No,13375,13375,1.0,0.3267271816730499,0.3612954616546631,0.2146870642900467,0.06569062173366547,0.5889483094215393,0.9286728971962617,13375,13375,1.0,-0.0402769073843956,-0.057749126106500626,0.2151273638010025,-0.3413257598876953,0.24820800125598907,0.4224299065420561
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,12,2,2,221.41460718700003,198.42403097229837,158.58942257062012,145.18643927834043,282.54434206795577,145.4165692357767,283.9895193554837,251.60237401585923,160.23569541779003,251.38123390958424,projection_regular_lattice,No,13437,13437,1.0,0.34787625074386597,0.4106411933898926,0.2395724654197693,0.018186083063483238,0.6128086447715759,0.9069732827267991,13437,13437,1.0,-0.019647452980279922,-0.015275310724973679,0.2458069622516632,-0.375545859336853,0.2908318340778351,0.48083649624172065
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,13,2,3,358.87403242483094,198.72292801648825,296.30145656727456,145.44695837637133,419.97459805767664,145.76383294963813,421.1963358344913,251.93964900620816,297.7242899037312,251.63176428410264,projection_regular_lattice,No,13383,13383,1.0,0.3207772374153137,0.33516862988471985,0.22557887434959412,0.06141483411192894,0.599772572517395,0.9404468355376223,13383,13383,1.0,-0.033987857401371,-0.09218203276395798,0.2340915948152542,-0.3116745948791504,0.30961892008781433,0.3858626615855937
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,14,2,4,496.0203709882912,199.1182079671565,433.70040388955823,145.80386038088056,557.0917673730268,146.20747956997792,558.0900656391282,252.37330690303548,434.8997977153016,251.97867756509945,projection_regular_lattice,No,13268,13268,1.0,0.3157174289226532,0.32339417934417725,0.2229197770357132,0.0775105431675911,0.5992175936698914,0.9384986433524269,13268,13268,1.0,-0.03279881551861763,-0.08448093384504318,0.2353249490261078,-0.3222562372684479,0.30995383858680725,0.36561652095266806
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,15,2,5,632.8536228773808,199.6098708243032,570.7862645374712,146.2571452918682,693.8958500140059,146.74750909679608,694.6707087693941,252.90334770634115,571.7622188525013,252.42197375257456,projection_regular_lattice,No,13267,13267,1.0,0.3327106237411499,0.3642072081565857,0.2303822785615921,0.08930716663599014,0.6161424517631531,0.936082007989749,13267,13267,1.0,-0.00730610778555274,-0.04124030843377113,0.24066489934921265,-0.33544230461120605,0.3205922544002533,0.4478781940152258
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,16,2,6,769.3737880920996,200.1979165879282,707.5590385110135,146.8068131093342,830.3868459806146,147.3839215300926,830.9382652252895,253.5297714161252,708.3115533153302,252.961652846528,projection_regular_lattice,No,13276,13276,1.0,0.3272705674171448,0.35750219225883484,0.21330738067626953,0.0801103264093399,0.5838501453399658,0.9398915335944562,13276,13276,1.0,-0.020823514088988304,-0.04242848977446556,0.2106817215681076,-0.3010430335998535,0.25955820083618164,0.4320578487496234
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,17,2,7,905.5808666324476,200.8823452580316,844.018725810185,147.4528638332786,966.5647552728526,148.11671686986753,966.8927350068142,254.2525780323876,844.5478011037885,253.5977148469599,projection_regular_lattice,No,13276,13276,1.0,0.3265845775604248,0.3419063687324524,0.20711049437522888,0.0943058505654335,0.588787317276001,0.9523199758963543,13276,13276,1.0,-0.018255140632390976,-0.06710097938776016,0.24795137345790863,-0.32014000415802,0.32030993700027466,0.37624284423018983
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,18,2,8,1041.474858498425,201.66315683461332,980.165326434986,148.19529746370134,1102.4295778907197,148.94589511612082,1102.534118113968,255.0717675551284,980.470962217876,254.3301597538701,projection_regular_lattice,No,13214,13214,1.0,0.3394104540348053,0.3927845358848572,0.21732228994369507,0.06823311001062393,0.5829158425331116,0.9331012562433783,13214,13214,1.0,-0.005271148402243853,-0.003633011132478714,0.24148690700531006,-0.3597356081008911,0.2976459860801697,0.4928863326774633
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,19,2,9,1177.055763690032,202.54035131767347,1115.998840385416,149.03411400060244,1237.9813138342158,149.87145626885246,1237.862414546751,255.98733998434756,1116.081036657593,255.1589875672588,projection_regular_lattice,No,13161,13161,1.0,0.3030407130718231,0.3155452311038971,0.22614651918411255,0.0351795069873333,0.5782520174980164,0.9158118683990578,13161,13161,1.0,-0.037828631699085236,-0.05650154873728752,0.2674790024757385,-0.40998151898384094,0.3174521028995514,0.42777904414558166
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,20,2,10,1312.3235822072677,203.513928707212,1251.5192676614756,149.96931344398195,1373.2199631033418,150.8934003280625,1372.8776243051636,256.99929532004506,1251.3780244229397,256.0841982871258,projection_regular_lattice,No,13108,13108,1.0,0.28304949402809143,0.27657708525657654,0.21597500145435333,0.03958138823509216,0.5599856972694397,0.9224137931034483,13108,13108,1.0,-0.023304948583245277,-0.025764454156160355,0.23982465267181396,-0.3823778033256531,0.26693883538246155,0.4358407079646018
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,21,3,1,85.39468649359561,316.038451475947,22.620445354893533,263.00927934185586,146.63370334844956,263.14267595994914,147.91865518440156,369.0083749596412,24.10649275048746,368.8839681927092,projection_regular_lattice,No,13375,13375,1.0,0.32549068331718445,0.33963313698768616,0.21452173590660095,0.07139703631401062,0.5970731973648071,0.9434766355140187,13375,13375,1.0,-0.048509154468774796,-0.0931209921836853,0.22112664580345154,-0.32498010993003845,0.2660510838031769,0.39110280373831774
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,22,3,2,222.91893228278255,316.229867031978,160.39729990290397,263.16231695172786,284.1287798895263,263.3824581856516,285.19029221476507,369.2381684618312,161.65990778778462,369.0270170790686,projection_regular_lattice,No,13321,13321,1.0,0.3233146071434021,0.3333333432674408,0.22803805768489838,0.05985129997134209,0.6092119216918945,0.934013962915697,13321,13321,1.0,-0.03647651895880699,-0.09389608353376389,0.24440400302410126,-0.33942747116088867,0.32696279883384705,0.3906613617596277
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,23,3,3,360.1300913975988,316.5176654944873,297.8610677765436,263.4117374680782,421.3107697562325,263.71862331783245,422.1488425707579,369.5643448704996,298.90023615071107,369.2664488719065,projection_regular_lattice,No,13267,13267,1.0,0.33416301012039185,0.3652263283729553,0.23124033212661743,0.062339410185813904,0.615953266620636,0.9229667596291551,13267,13267,1.0,-0.026780396699905396,-0.05044328793883324,0.23819808661937714,-0.3631928861141205,0.2887618839740753,0.446219944222507
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,24,3,4,497.0281638380443,316.90184686347504,435.01174897581257,263.7575408909069,558.1796729485678,264.1511713564917,558.7943062523799,369.9869041856462,435.8274778392668,369.6022635712227,projection_regular_lattice,No,13268,13268,1.0,0.3389793932437897,0.3623288869857788,0.23400723934173584,0.08598990738391876,0.6201903820037842,0.9389508592101297,13268,13268,1.0,-0.016600387170910835,-0.05239346623420715,0.25307178497314453,-0.3184164762496948,0.3134287893772125,0.43111245100994877
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,25,3,5,633.6131496041191,317.3824111389411,571.8493435007108,264.199727220214,694.7354894665323,264.68010230162935,695.1266832596311,370.50584640727135,572.4416328534517,370.0344611770173,projection_regular_lattice,No,13268,13268,1.0,0.30978676676750183,0.33010488748550415,0.2331235259771347,0.03553937003016472,0.5983550548553467,0.9158878504672897,13268,13268,1.0,-0.03509942814707756,-0.07214216887950897,0.22620896995067596,-0.33044442534446716,0.2606026232242584,0.4116671691287308
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,26,3,6,769.8850486958232,317.9593583208856,708.3738513512383,264.73829645599943,830.9782193101262,265.3054161532453,831.1459735925118,371.12117153537486,708.7427011932659,370.5630416892902,projection_regular_lattice,No,13215,13215,1.0,0.34476351737976074,0.3595505654811859,0.20659758150577545,0.09246015548706055,0.605898380279541,0.9591373439273553,13215,13215,1.0,-0.01641697995364666,-0.061349693685770035,0.22759424149990082,-0.3032146096229553,0.303382009267807,0.41316685584562995
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,27,3,7,905.8438611131564,318.63268840930846,844.5852725273951,265.3732485982632,966.9078624793494,266.02711291133966,966.8521772510218,371.8328795699567,844.7306828587094,371.1880051080415,projection_regular_lattice,No,13161,13161,1.0,0.30635565519332886,0.3043117821216583,0.2181715965270996,0.05386975780129433,0.5927750468254089,0.9285768558620165,13161,13161,1.0,-0.03202883526682854,-0.07706470042467117,0.24689333140850067,-0.3297613263130188,0.2993692457675934,0.35172099384545247
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,28,3,8,1041.489586856119,319.4024014042096,980.4836070291811,266.1045836470054,1102.5244189742018,266.8451925759124,1102.2452942351608,372.6409705110169,980.4055778497824,371.9093514332712,projection_regular_lattice,No,13214,13214,1.0,0.3431101441383362,0.38416993618011475,0.2049582451581955,0.09565823525190353,0.5867466330528259,0.9549719993945815,13214,13214,1.0,-0.006583134178072214,-0.029159944504499435,0.22206154465675354,-0.2964141070842743,0.28741946816444397,0.45973967004691996
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,29,3,9,1176.8222259247111,320.2684973055892,1116.0688548565963,266.93230160222595,1237.8278887946833,267.7596551469635,1237.3253245449291,373.5454443585555,1115.767386166484,372.7270806649792,projection_regular_lattice,No,13108,13108,1.0,0.32163771986961365,0.3571885824203491,0.22462770342826843,0.06485863775014877,0.5875903964042664,0.9344675007628929,13108,13108,1.0,-0.013060559518635273,-0.038964785635471344,0.24771879613399506,-0.3519313335418701,0.3095572888851166,0.44346963686298446
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,30,3,10,1311.8417783189325,321.2309761134471,1251.3410160096416,267.8564024639249,1372.8182719407944,268.77050062449297,1372.0922681803268,374.5463011125725,1250.816107808816,373.64119280316567,projection_regular_lattice,No,13108,13108,1.0,0.27571773529052734,0.26669949293136597,0.22586965560913086,0.002451447071507573,0.5649316310882568,0.9017393957888312,13108,13108,1.0,-0.041629496961832047,-0.05473277345299721,0.2162328064441681,-0.33628296852111816,0.25482577085494995,0.35993286542569425
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,31,4,1,86.72098330984933,433.48861444630376,24.250294407648497,380.6294839259204,148.0401128904913,380.7528918205012,148.941399764154,486.28849631629015,25.352676840953183,486.1740782728706,projection_regular_lattice,No,13250,13250,1.0,0.33928510546684265,0.3924158811569214,0.2376638501882553,0.02554028108716011,0.6207728981971741,0.9173584905660377,13250,13250,1.0,-0.03835589438676834,-0.06226345896720886,0.25449255108833313,-0.3760359585285187,0.30228111147880554,0.43471698113207546
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,32,4,2,223.9969629760215,433.6689314206541,161.77888283264417,380.7714229541118,285.2869233085533,380.9815754645231,285.9647706715028,486.50719123679954,162.6578257552356,486.3060285775496,projection_regular_lattice,No,13205,13205,1.0,0.3490077555179596,0.4000000059604645,0.23538649082183838,0.04511888697743416,0.6214787364006042,0.9157137447936388,13205,13205,1.0,-0.02361227571964264,-0.03669724613428116,0.24788431823253632,-0.3649198114871979,0.3093729019165039,0.46209769026883757
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,33,4,3,360.9598559678229,433.945631301483,298.99438458326915,381.0097448887816,422.2206470522447,381.3066420150234,422.6750549044809,486.82226906378736,299.64988799514725,486.5343617887068,projection_regular_lattice,No,13268,13268,1.0,0.3060995638370514,0.29494088888168335,0.22954286634922028,0.024491094052791595,0.6002840399742126,0.9157371118480555,13268,13268,1.0,-0.05046287178993225,-0.10615982115268707,0.24062477052211761,-0.3432006239891052,0.2947468161582947,0.3634308109737715
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,34,4,4,497.6096622852537,434.3187140887901,435.89679965952337,381.34444972992975,558.8412841215652,381.7280914720021,559.0722524630881,487.2337297972536,436.32886356068815,486.85907790634246,projection_regular_lattice,No,13206,13206,1.0,0.3512536287307739,0.402238130569458,0.2316766232252121,0.04226093739271164,0.6144460439682007,0.9213993639254884,13206,13206,1.0,-0.018031463027000427,-0.032558463513851166,0.24330227077007294,-0.3462766408920288,0.3019369840621948,0.4566863546872634
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,35,4,5,633.9463819283137,434.7881797825757,572.4861280614068,381.7755374775562,695.148834516515,382.2459238354592,695.1563633473246,487.7415734371981,572.6947524518583,487.2801769304565,projection_regular_lattice,No,13152,13152,1.0,0.3262981176376343,0.36638975143432617,0.23531869053840637,0.007024975959211588,0.6095858812332153,0.9043491484184915,13152,13152,1.0,-0.03156806901097298,-0.05470581352710724,0.2509315609931946,-0.3689698278903961,0.2999548614025116,0.4371198296836983
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,36,4,6,769.9700148970032,435.35402838283954,708.7623697889196,382.3030081316612,831.1432982370942,382.8601391053946,830.9273875571905,488.3457999836211,708.7475546686578,487.7976588610488,projection_regular_lattice,No,13100,13100,1.0,0.3638010025024414,0.4175936281681061,0.21790648996829987,0.05810723826289177,0.6116132140159607,0.934351145038168,13100,13100,1.0,-0.006442421581596136,0.0017858566716313362,0.23575671017169952,-0.3447290360927582,0.2996564507484436,0.5019083969465649
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,37,4,7,905.6805611913215,436.0162598895819,844.7255248420616,382.9268616922444,966.8246752833028,383.5707372818083,966.3853250926858,489.0464094365223,844.4872702110866,488.41152369811965,projection_regular_lattice,No,13039,13039,1.0,0.315508097410202,0.35520151257514954,0.23752588033676147,0.033031661063432693,0.592642068862915,0.9115729733875297,13039,13039,1.0,-0.02707730419933796,-0.05023184046149254,0.2403758019208908,-0.38358938694000244,0.2880927324295044,0.44236521205613927
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,38,4,8,1041.0780208112697,436.77487430280246,980.375593220833,383.6470981593061,1102.1929656551404,384.3777183647005,1101.5301759538102,489.843401795902,979.9138990791448,489.1217714416688,projection_regular_lattice,No,13099,13099,1.0,0.3379506468772888,0.36879751086235046,0.2057364284992218,0.08514445275068283,0.5804681181907654,0.9436598213604092,13099,13099,1.0,-0.02192012406885624,-0.043977055698633194,0.2611522376537323,-0.38191068172454834,0.3264319896697998,0.4366745553095656
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,39,4,9,1176.162393756847,437.6298716225015,1115.7125749252334,384.4637175328461,1237.248169352607,385.28108235407103,1236.3619401405638,490.73677706176,1115.027441272832,489.9284020916963,projection_regular_lattice,No,13055,13055,1.0,0.31331828236579895,0.3567662537097931,0.23021334409713745,0.017164111137390137,0.5820213556289673,0.9072386058981233,13055,13055,1.0,-0.027726633474230766,-0.0397351011633873,0.24049969017505646,-0.3759155869483948,0.27455809712409973,0.4536959019532746
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,40,4,10,1310.9336800280537,438.5812518486789,1250.7364699552638,385.3767198128644,1371.9902863757034,386.28082924992,1370.8806176529467,491.7265352340964,1249.8278967921492,490.83141564820215,projection_regular_lattice,No,13055,13055,1.0,0.2787007689476013,0.2755194306373596,0.22985948622226715,0.02259291522204876,0.5624223351478577,0.9109153581003447,13055,13055,1.0,-0.036342915147542953,-0.05827626213431358,0.2289622575044632,-0.3201160430908203,0.2604201138019562,0.37112217541171966
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,41,5,1,87.62098572355941,550.5720057456571,25.45384905785985,497.8829168389816,149.02022802998937,497.9963360100498,149.53784994136288,603.2018460019356,26.17256652887528,603.0974166820287,projection_regular_lattice,No,13250,13250,1.0,0.30660778284072876,0.3550983667373657,0.24751493334770203,-0.0362856350839138,0.5994141697883606,0.8895849056603774,13250,13250,1.0,-0.056272584944963455,-0.07464490830898285,0.24596066772937775,-0.41869279742240906,0.2669757008552551,0.42030188679245284
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,42,5,2,224.64869926671687,550.741224138327,162.7341713598408,498.0137572854924,286.01877232503665,498.2139210723912,286.31295472569684,603.4094423407645,163.22944932014295,603.218268405027,projection_regular_lattice,No,13144,13144,1.0,0.32382461428642273,0.3910558223724365,0.23960620164871216,-0.006180931814014912,0.586259663105011,0.8972154595252587,13144,13144,1.0,-0.0457577109336853,-0.02921745553612709,0.2313886433839798,-0.3890773355960846,0.2397642284631729,0.4609707851491175
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,43,5,3,361.36332613550366,551.0068254374752,299.701406987451,498.2409806384816,422.7042299457132,498.5278890412109,422.7749728356602,603.7134215860717,299.97324543703985,603.4355030345038,projection_regular_lattice,No,13144,13144,1.0,0.35487130284309387,0.398510217666626,0.2229531854391098,0.06813224405050278,0.6169849634170532,0.9366250760803408,13144,13144,1.0,-0.01082413736730814,-0.04508835822343826,0.2407088428735733,-0.32773610949516296,0.32595789432525635,0.4506999391357273
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,44,5,4,497.7648663299197,551.3688096431018,436.3555559406904,498.5645868979492,559.0766008920191,498.938239916509,558.9239042712527,604.1137837378574,436.4039548795661,603.7491205704588,projection_regular_lattice,No,13144,13144,1.0,0.3200112283229828,0.3300148844718933,0.22868891060352325,0.03358778730034828,0.6096661686897278,0.9214090079123555,13144,13144,1.0,-0.03510214388370514,-0.08202283829450607,0.24352379143238068,-0.3443198800086975,0.3219079375267029,0.38161898965307367
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,45,5,5,633.8533198499649,551.8271767552068,572.6966182195591,498.98457606389513,695.1358851639541,499.4449736982856,694.7597490324745,604.6105287961213,572.5215776477215,604.1591210128922,projection_regular_lattice,No,13099,13099,1.0,0.3426060378551483,0.3922951817512512,0.23917563259601593,0.014130756258964539,0.6183248162269592,0.9068631193220856,13099,13099,1.0,-0.009007231332361698,-0.029988892376422882,0.25746461749076843,-0.36372411251068115,0.3347686529159546,0.46568440338957173
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,46,5,6,769.6286866956397,552.3819267737902,708.7245938240571,499.5009481363195,830.8820827615185,500.0480903865404,830.2825071193257,605.2036567608639,708.3261137415063,604.6655043618041,projection_regular_lattice,No,13038,13038,1.0,0.35864442586898804,0.41240185499191284,0.22946573793888092,0.07129523903131485,0.6208337545394897,0.9328884798281946,13038,13038,1.0,0.0001305856421822682,-0.0055714817717671394,0.24363508820533752,-0.34783753752708435,0.3197490870952606,0.49263690750115047
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,47,5,7,905.0909668669432,553.0330596988518,844.4394827541845,500.1137031152222,966.3151936847122,500.7475899812736,965.4921785318062,605.8931676320844,843.8175631609204,605.2682706171943,projection_regular_lattice,No,12986,12986,1.0,0.3293662369251251,0.3685266375541687,0.23620113730430603,0.04915505647659302,0.6049257516860962,0.9189126751886647,12986,12986,1.0,-0.016437118873000145,-0.059097375720739365,0.24495087563991547,-0.35461878776550293,0.3163678050041199,0.4306175881718774
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,48,5,8,1040.2401603638766,553.780575530392,979.8412850099412,500.8228410006033,1101.4352179335351,501.5434724824853,1100.388763269916,606.6790614097836,978.9959259059638,605.9674197790629,projection_regular_lattice,No,12933,12933,1.0,0.3253591060638428,0.351458877325058,0.22308270633220673,0.06695658713579178,0.5919396281242371,0.9343539781953143,12933,12933,1.0,-0.027515403926372528,-0.06368130445480347,0.2463238388299942,-0.34841179847717285,0.29989245533943176,0.4260419082966056
