day_order,day,calendar_date,days_since_planting,days_since_day1,days_since_previous_photo,tray,tray_no,label_code,microbe_status,treatment,label_environment,observed_environment,environment_type,watering_rule,heat_phase,moisture_watered_today,moisture_phase,day7_bug_rule_applies,capture_id,cell_id,row,column,x,y,square_x0,square_y0,square_x1,square_y1,square_side,raw_green_bool,raw_current_green_evidence,tracked_visible_emerged_bool,tracked_visible_emerged,newly_emerged_today,carried_forward_only,first_visible_emergence_day,first_visible_emergence_day_order,first_visible_emergence_date,disappeared_after_previous_emergence,possible_day7_bug_eaten_bool,possible_day7_bug_eaten,green_pixels,largest_green_component,green_area_percent,rgb_green_cover_percent,zone_pixels,coordinate_source,grid_error,grid_needs_review,notes
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,24,3,4,1309.018889,878.2288889,1164.832532,734.0425323,1453.205246,1022.415246,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,82944,direct_cup_evidence,0.016498889,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,25,3,5,1712.754444,863.6611111,1568.568088,719.4747545,1856.940801,1007.847468,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.086658415,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,26,3,6,2066.543333,880.31,1922.356977,736.1236434,2210.72969,1024.496357,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.006624743,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,27,3,7,2449.467778,867.8233333,2305.281421,723.6369767,2593.654134,1012.00969,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.043496793,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,28,3,8,2755.391111,859.4988889,2611.204754,715.3125323,2899.577468,1003.685246,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83521,direct_cup_evidence,0.197881368,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,29,3,9,3192.424444,884.4722222,3048.238088,740.2858656,3336.610801,1028.658579,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83521,direct_cup_evidence,0.020522897,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,30,3,10,3564.943333,884.4722222,3420.756977,740.2858656,3709.12969,1028.658579,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.021922722,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,31,4,1,189.3811111,1184.152222,45.19475449,1039.965866,333.5674677,1328.338579,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.051277378,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,32,4,2,578.5488889,1234.098889,434.3625323,1089.912532,722.7352455,1378.285246,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.115753692,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,33,4,3,930.2566667,1196.638889,786.07031,1052.452532,1074.443023,1340.825246,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.02870546,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,34,4,4,1304.856667,1200.801111,1160.67031,1056.614754,1449.043023,1344.987468,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,82944,direct_cup_evidence,0.029556364,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,35,4,5,1664.888889,1225.774444,1520.702532,1081.588088,1809.075246,1369.960801,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,82944,direct_cup_evidence,0.112902264,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,36,4,6,2062.381111,1182.071111,1918.194754,1037.884754,2206.567468,1326.257468,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.054116515,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,37,4,7,2449.467778,1209.125556,2305.281421,1064.939199,2593.654134,1353.311912,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.042209439,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,38,4,8,2888.582222,1190.395556,2744.395866,1046.209199,3032.768579,1334.581912,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83521,direct_cup_evidence,0.227889249,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,39,4,9,3140.396667,1207.044444,2996.21031,1062.858088,3284.583023,1351.230801,288.3727132,TRUE,Yes,TRUE,Yes,Yes,No,Day 1,1,29/06/2026,No,FALSE,No,28,28,0.033640907,0.033640907,83232,direct_cup_evidence,0.161681731,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,40,4,10,3564.943333,1196.638889,3420.756977,1052.452532,3709.12969,1340.825246,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.007705667,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,41,5,1,188.0106346,1520.933003,43.82427801,1376.746646,332.1969912,1665.119359,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,82944,global_lattice_fitted,0.255096397,Yes,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,42,5,2,547.3322222,1515.048889,403.1458656,1370.862532,691.5185788,1659.235246,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.053278177,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,43,5,3,959.3922222,1527.535556,815.2058656,1383.349199,1103.578579,1671.721912,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83521,direct_cup_evidence,0.067738235,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,44,5,4,1284.045556,1537.941111,1139.859199,1393.754754,1428.231912,1682.127468,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,82944,direct_cup_evidence,0.109659382,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,45,5,5,1652.402222,1500.481111,1508.215866,1356.294754,1796.588579,1644.667468,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83521,direct_cup_evidence,0.131406859,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,46,5,6,2093.597778,1515.048889,1949.411421,1370.862532,2237.784134,1659.235246,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.089701011,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,47,5,7,2436.981111,1525.454444,2292.794754,1381.268088,2581.167468,1669.640801,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.022281674,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,48,5,8,2824.067778,1519.211111,2679.881421,1375.024754,2968.254134,1663.397468,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,82944,direct_cup_evidence,0.024862165,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,49,5,9,3206.992222,1540.022222,3062.805866,1395.835866,3351.178579,1684.208579,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,82944,direct_cup_evidence,0.081911063,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,50,5,10,3562.862222,1521.292222,3418.675866,1377.105866,3707.048579,1665.478579,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,82944,direct_cup_evidence,0.0154769,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,51,6,1,195.6244444,1829.296667,51.43808783,1685.11031,339.8108011,1973.483023,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.044369394,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,52,6,2,555.6566667,1833.458889,411.47031,1689.272532,699.8430233,1977.645246,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83521,direct_cup_evidence,0.034185362,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,53,6,3,978.1222222,1843.864444,833.9358656,1699.678088,1122.308579,1988.050801,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,82944,direct_cup_evidence,0.122578596,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,54,6,4,1314.406613,1840.548909,1170.220256,1696.362552,1458.59297,1984.735266,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83521,global_lattice_fitted,0.253256319,Yes,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,55,6,5,1677.375556,1841.783333,1533.189199,1697.596977,1821.561912,1985.96969,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.039207795,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,56,6,6,2062.381111,1900.054444,1918.194754,1755.868088,2206.567468,2044.240801,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.187595067,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,57,6,7,2503.576667,1829.296667,2359.39031,1685.11031,2647.763023,1973.483023,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.198831404,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,58,6,8,2807.418889,1843.864444,2663.232532,1699.678088,2951.605246,1988.050801,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.030551555,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,59,6,9,3186.181111,1845.945556,3041.994754,1701.759199,3330.367468,1990.131912,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,82944,direct_cup_evidence,0.026989221,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,60,6,10,3569.105556,1829.296667,3424.919199,1685.11031,3713.291912,1973.483023,288.3727132,TRUE,Yes,TRUE,Yes,Yes,No,Day 1,1,29/06/2026,No,FALSE,No,29,29,0.034963349,0.034963349,82944,direct_cup_evidence,0.030806137,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,61,7,1,183.1377778,2149.787778,38.95142116,2005.601421,327.3241344,2293.974134,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,82944,direct_cup_evidence,0.040513341,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,62,7,2,553.5755556,2149.787778,409.3891989,2005.601421,697.7619122,2293.974134,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,5,5,0.006007305,0.006007305,83232,direct_cup_evidence,0.048090133,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,63,7,3,926.0944444,2153.95,781.9080878,2009.763643,1070.280801,2298.136357,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,82944,direct_cup_evidence,0.046339636,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,64,7,4,1300.694444,2158.112222,1156.508088,2013.925866,1444.880801,2302.298579,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,1,1,0.001205633,0.001205633,82944,direct_cup_evidence,0.043926458,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,65,7,5,1675.294444,2164.355556,1531.108088,2020.169199,1819.480801,2308.541912,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.047049573,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,66,7,6,2051.975556,2164.355556,1907.789199,2020.169199,2196.161912,2308.541912,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.043533673,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,67,7,7,2470.278889,2176.842222,2326.092532,2032.655866,2614.465246,2321.028579,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,82944,direct_cup_evidence,0.105698247,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,68,7,8,2803.256667,2164.355556,2659.07031,2020.169199,2947.443023,2308.541912,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.042854177,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,69,7,9,3194.505556,2131.057778,3050.319199,1986.871421,3338.691912,2275.244134,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83232,direct_cup_evidence,0.089614208,No,
1,Day 1,29/06/2026,2,0,,Tray 12,12,N/M,No Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,N/A,No,After Day 0 watering; not watered,No,DJI_20260629154739_0013,70,7,10,3575.348889,2139.382222,3431.162532,1995.195866,3719.535246,2283.568579,288.3727132,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,83521,direct_cup_evidence,0.067441758,No,
2,Day 2,30/06/2026,3,1,1,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,N/A,Daily watering,Daily watering control,No,DJI_20260630132402_0001,1,1,1,205.3333333,223.8133333,64.0172166,82.4972166,346.6494501,365.1294501,282.6322335,TRUE,Yes,TRUE,Yes,Yes,No,Day 2,2,30/06/2026,No,FALSE,No,418,418,0.521919365,0.521919365,80089,direct_cup_evidence,0.016161117,No,
2,Day 2,30/06/2026,3,1,1,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,N/A,Daily watering,Daily watering control,No,DJI_20260630132402_0001,2,1,2,605.7333333,201.2266667,464.4172166,59.91054993,747.0494501,342.5427834,282.6322335,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,80089,direct_cup_evidence,0.127622864,No,
2,Day 2,30/06/2026,3,1,1,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,N/A,Daily watering,Daily watering control,No,DJI_20260630132402_0001,3,1,3,944.5333333,223.8133333,803.2172166,82.4972166,1085.84945,365.1294501,282.6322335,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,80089,direct_cup_evidence,0.016190424,No,
2,Day 2,30/06/2026,3,1,1,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,N/A,Daily watering,Daily watering control,No,DJI_20260630132402_0001,4,1,4,1316.186667,232.0266667,1174.87055,90.71054993,1457.502783,373.3427834,282.6322335,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,8,8,0.010024309,0.010024309,79806,direct_cup_evidence,0.010753819,No,
2,Day 2,30/06/2026,3,1,1,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,N/A,Daily watering,Daily watering control,No,DJI_20260630132402_0001,5,1,5,1691.946667,229.9733333,1550.63055,88.6572166,1833.262783,371.2894501,282.6322335,TRUE,Yes,TRUE,Yes,Yes,No,Day 2,2,30/06/2026,No,FALSE,No,589,589,0.740656909,0.740656909,79524,direct_cup_evidence,0.024820729,No,
2,Day 2,30/06/2026,3,1,1,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,N/A,Daily watering,Daily watering control,No,DJI_20260630132402_0001,6,1,6,2067.706667,236.1333333,1926.39055,94.8172166,2209.022783,377.4494501,282.6322335,TRUE,Yes,TRUE,Yes,Yes,No,Day 2,2,30/06/2026,No,FALSE,No,262,262,0.328296118,0.328296118,79806,direct_cup_evidence,0.050585406,No,
2,Day 2,30/06/2026,3,1,1,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,N/A,Daily watering,Daily watering control,No,DJI_20260630132402_0001,7,1,7,2424.986667,229.9733333,2283.67055,88.6572166,2566.302783,371.2894501,282.6322335,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,79524,direct_cup_evidence,0.007662928,No,
2,Day 2,30/06/2026,3,1,1,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,N/A,Daily watering,Daily watering control,No,DJI_20260630132402_0001,8,1,8,2790.48,256.6666667,2649.163883,115.3505499,2931.796117,397.9827834,282.6322335,TRUE,Yes,TRUE,Yes,Yes,No,Day 2,2,30/06/2026,No,FALSE,No,582,582,0.726691556,0.726691556,80089,direct_cup_evidence,0.087081079,No,
2,Day 2,30/06/2026,3,1,1,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,N/A,Daily watering,Daily watering control,No,DJI_20260630132402_0001,9,1,9,3151.866667,238.1866667,3010.55055,96.87054993,3293.182783,379.5027834,282.6322335,TRUE,Yes,TRUE,Yes,Yes,No,Day 2,2,30/06/2026,No,FALSE,No,101,101,0.1265569,0.1265569,79806,direct_cup_evidence,0.040591946,No,
2,Day 2,30/06/2026,3,1,1,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,N/A,Daily watering,Daily watering control,No,DJI_20260630132402_0001,10,1,10,3507.093333,240.24,3365.777217,98.92388327,3648.40945,381.5561167,282.6322335,TRUE,Yes,TRUE,Yes,Yes,No,Day 2,2,30/06/2026,No,FALSE,No,54,54,0.067664085,0.067664085,79806,direct_cup_evidence,0.081635926,No,
2,Day 2,30/06/2026,3,1,1,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,N/A,Daily watering,Daily watering control,No,DJI_20260630132402_0001,11,2,1,203.28,511.28,61.96388327,369.9638833,344.5961167,652.5961167,282.6322335,TRUE,Yes,TRUE,Yes,Yes,No,Day 2,2,30/06/2026,No,FALSE,No,221,221,0.275943013,0.275943013,80089,direct_cup_evidence,0.100162074,No,
2,Day 2,30/06/2026,3,1,1,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,N/A,Daily watering,Daily watering control,No,DJI_20260630132402_0001,12,2,2,570.8266667,535.92,429.5105499,394.6038833,712.1427834,677.2361167,282.6322335,TRUE,Yes,TRUE,Yes,Yes,No,Day 2,2,30/06/2026,No,FALSE,No,222,222,0.279161008,0.279161008,79524,direct_cup_evidence,0.026964277,No,
2,Day 2,30/06/2026,3,1,1,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,N/A,Daily watering,Daily watering control,No,DJI_20260630132402_0001,13,2,3,938.3733333,550.2933333,797.0572166,408.9772166,1079.68945,691.6094501,282.6322335,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,80089,direct_cup_evidence,0.032263968,No,
2,Day 2,30/06/2026,3,1,1,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,N/A,Daily watering,Daily watering control,No,DJI_20260630132402_0001,14,2,4,1314.133333,544.1333333,1172.817217,402.8172166,1455.44945,685.4494501,282.6322335,TRUE,Yes,TRUE,Yes,Yes,No,Day 2,2,30/06/2026,No,FALSE,No,1140,1140,1.433529501,1.433529501,79524,direct_cup_evidence,0.004000927,No,
2,Day 2,30/06/2026,3,1,1,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,N/A,Daily watering,Daily watering control,No,DJI_20260630132402_0001,15,2,5,1689.893333,544.1333333,1548.577217,402.8172166,1831.20945,685.4494501,282.6322335,TRUE,Yes,TRUE,Yes,Yes,No,Day 2,2,30/06/2026,No,FALSE,No,351,351,0.441376188,0.441376188,79524,direct_cup_evidence,0.020145651,No,
2,Day 2,30/06/2026,3,1,1,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,N/A,Daily watering,Daily watering control,No,DJI_20260630132402_0001,16,2,6,2055.386667,546.1866667,1914.07055,404.8705499,2196.702783,687.5027834,282.6322335,FALSE,No,FALSE,No,No,No,,,,No,FALSE,No,0,0,0,0,80089,direct_cup_evidence,0.012483275,No,
2,Day 2,30/06/2026,3,1,1,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,N/A,Daily watering,Daily watering control,No,DJI_20260630132402_0001,17,2,7,2420.88,540.0266667,2279.563883,398.7105499,2562.196117,681.3427834,282.6322335,TRUE,Yes,TRUE,Yes,Yes,No,Day 2,2,30/06/2026,No,FALSE,No,213,171,0.26784367,0.26784367,79524,direct_cup_evidence,0.011095947,No,
2,Day 2,30/06/2026,3,1,1,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,N/A,Daily watering,Daily watering control,No,DJI_20260630132402_0001,18,2,8,2790.48,546.1866667,2649.163883,404.8705499,2931.796117,687.5027834,282.6322335,TRUE,Yes,TRUE,Yes,Yes,No,Day 2,2,30/06/2026,No,FALSE,No,317,317,0.395809662,0.395809662,80089,direct_cup_evidence,0.009348649,No,
