day_order,day,calendar_date,days_since_day1,days_since_planting,days_since_previous_photo,tray,tray_no,capture_id,grid_status,cell_id,row,column,x,y,poly_tl_x,poly_tl_y,poly_tr_x,poly_tr_y,poly_br_x,poly_br_y,poly_bl_x,poly_bl_y,coordinate_source,needs_review,ndvi_zone_pixels,ndvi_valid_pixels,ndvi_valid_fraction,ndvi_mean,ndvi_median,ndvi_std,ndvi_p10,ndvi_p90,ndvi_positive_fraction,ndre_zone_pixels,ndre_valid_pixels,ndre_valid_fraction,ndre_mean,ndre_median,ndre_std,ndre_p10,ndre_p90,ndre_positive_fraction,microbe_status,treatment,fixed_environment,observed_environment,environment_group,heat_phase,moisture_phase,moisture_watered_today,microbe_treatment,treatment_environment,microbe_environment,observed_ndvi_mean,observed_ndre_mean,adjusted_ndvi_mean,adjusted_ndre_mean,day7_imputed,bug_flag_source,imputation_method,ndvi_prior_slope_per_day,ndre_prior_slope_per_day,ndvi_adjustment_difference,ndre_adjustment_difference
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,1,1,1,81.46320965345738,80.03781052222318,18.081864041752777,26.66855516071649,142.54200105673536,26.82192922583475,144.59428281726585,133.34781723333293,20.335241361925203,133.20343301937592,projection_regular_lattice,No,13482,13482,1.0,0.3246579468250274,0.3643362522125244,0.2180754840373993,0.0589503049850463,0.5878649353981018,0.9319833852544132,13482,13482,1.0,-0.040355946868658,-0.0704528838396072,0.2212147265672683,-0.3228186368942261,0.2630631327629089,0.4094348019581664,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.3246579468250274,-0.040355946868658,0.3246579468250274,-0.040355946868658,No,,,,,0.0,0.0
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,12,2,2,221.41460718700003,198.4240309722984,158.58942257062012,145.18643927834043,282.54434206795577,145.4165692357767,283.9895193554837,251.60237401585923,160.23569541779003,251.38123390958424,projection_regular_lattice,No,13437,13437,1.0,0.3478762507438659,0.4106411933898926,0.2395724654197693,0.0181860830634832,0.6128086447715759,0.9069732827267992,13437,13437,1.0,-0.0196474529802799,-0.0152753107249736,0.2458069622516632,-0.375545859336853,0.2908318340778351,0.4808364962417206,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.3478762507438659,-0.0196474529802799,0.3478762507438659,-0.0196474529802799,No,,,,,0.0,0.0
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,13,2,3,358.87403242483094,198.72292801648825,296.30145656727456,145.44695837637133,419.97459805767664,145.76383294963813,421.1963358344913,251.93964900620816,297.7242899037312,251.63176428410264,projection_regular_lattice,No,13383,13383,1.0,0.3207772374153137,0.3351686298847198,0.2255788743495941,0.0614148341119289,0.599772572517395,0.9404468355376224,13383,13383,1.0,-0.033987857401371,-0.0921820327639579,0.2340915948152542,-0.3116745948791504,0.3096189200878143,0.3858626615855937,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.3207772374153137,-0.033987857401371,0.3207772374153137,-0.033987857401371,No,,,,,0.0,0.0
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,14,2,4,496.0203709882912,199.1182079671565,433.70040388955823,145.80386038088056,557.0917673730268,146.20747956997792,558.0900656391282,252.37330690303548,434.8997977153016,251.97867756509945,projection_regular_lattice,No,13268,13268,1.0,0.3157174289226532,0.3233941793441772,0.2229197770357132,0.0775105431675911,0.5992175936698914,0.9384986433524268,13268,13268,1.0,-0.0327988155186176,-0.0844809338450431,0.2353249490261078,-0.3222562372684479,0.3099538385868072,0.365616520952668,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.3157174289226532,-0.0327988155186176,0.3157174289226532,-0.0327988155186176,No,,,,,0.0,0.0
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,15,2,5,632.8536228773808,199.6098708243032,570.7862645374712,146.2571452918682,693.8958500140059,146.74750909679608,694.6707087693941,252.90334770634115,571.7622188525013,252.42197375257456,projection_regular_lattice,No,13267,13267,1.0,0.3327106237411499,0.3642072081565857,0.2303822785615921,0.0893071666359901,0.6161424517631531,0.936082007989749,13267,13267,1.0,-0.0073061077855527,-0.0412403084337711,0.2406648993492126,-0.335442304611206,0.3205922544002533,0.4478781940152258,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.3327106237411499,-0.0073061077855527,0.3327106237411499,-0.0073061077855527,No,,,,,0.0,0.0
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,16,2,6,769.3737880920996,200.1979165879282,707.5590385110135,146.8068131093342,830.3868459806146,147.3839215300926,830.9382652252895,253.5297714161252,708.3115533153302,252.961652846528,projection_regular_lattice,No,13276,13276,1.0,0.3272705674171448,0.3575021922588348,0.2133073806762695,0.0801103264093399,0.5838501453399658,0.9398915335944562,13276,13276,1.0,-0.0208235140889883,-0.0424284897744655,0.2106817215681076,-0.3010430335998535,0.2595582008361816,0.4320578487496234,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.3272705674171448,-0.0208235140889883,0.3272705674171448,-0.0208235140889883,No,,,,,0.0,0.0
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,17,2,7,905.5808666324476,200.8823452580316,844.018725810185,147.4528638332786,966.5647552728526,148.11671686986753,966.8927350068142,254.2525780323876,844.5478011037885,253.5977148469599,projection_regular_lattice,No,13276,13276,1.0,0.3265845775604248,0.3419063687324524,0.2071104943752288,0.0943058505654335,0.588787317276001,0.9523199758963544,13276,13276,1.0,-0.0182551406323909,-0.0671009793877601,0.2479513734579086,-0.32014000415802,0.3203099370002746,0.3762428442301898,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.3265845775604248,-0.0182551406323909,0.3265845775604248,-0.0182551406323909,No,,,,,0.0,0.0
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,18,2,8,1041.474858498425,201.6631568346133,980.165326434986,148.19529746370134,1102.4295778907197,148.94589511612082,1102.534118113968,255.0717675551284,980.470962217876,254.3301597538701,projection_regular_lattice,No,13214,13214,1.0,0.3394104540348053,0.3927845358848572,0.217322289943695,0.0682331100106239,0.5829158425331116,0.9331012562433784,13214,13214,1.0,-0.0052711484022438,-0.0036330111324787,0.24148690700531,-0.3597356081008911,0.2976459860801697,0.4928863326774633,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.3394104540348053,-0.0052711484022438,0.3394104540348053,-0.0052711484022438,No,,,,,0.0,0.0
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,19,2,9,1177.055763690032,202.54035131767347,1115.998840385416,149.03411400060244,1237.9813138342158,149.87145626885246,1237.862414546751,255.9873399843476,1116.081036657593,255.1589875672588,projection_regular_lattice,No,13161,13161,1.0,0.3030407130718231,0.3155452311038971,0.2261465191841125,0.0351795069873333,0.5782520174980164,0.9158118683990578,13161,13161,1.0,-0.0378286316990852,-0.0565015487372875,0.2674790024757385,-0.4099815189838409,0.3174521028995514,0.4277790441455816,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.3030407130718231,-0.0378286316990852,0.3030407130718231,-0.0378286316990852,No,,,,,0.0,0.0
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,20,2,10,1312.3235822072677,203.513928707212,1251.5192676614756,149.96931344398195,1373.2199631033418,150.8934003280625,1372.8776243051636,256.99929532004506,1251.3780244229397,256.0841982871258,projection_regular_lattice,No,13108,13108,1.0,0.2830494940280914,0.2765770852565765,0.2159750014543533,0.0395813882350921,0.5599856972694397,0.9224137931034484,13108,13108,1.0,-0.0233049485832452,-0.0257644541561603,0.2398246526718139,-0.3823778033256531,0.2669388353824615,0.4358407079646018,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.2830494940280914,-0.0233049485832452,0.2830494940280914,-0.0233049485832452,No,,,,,0.0,0.0
1,Day 1,2026-06-29,0,2,0,Tray 1,1,DJI_20260629153749_0001,PASS_AUTO,21,3,1,85.39468649359561,316.038451475947,22.620445354893533,263.00927934185586,146.63370334844956,263.14267595994914,147.91865518440156,369.0083749596412,24.10649275048746,368.8839681927092,projection_regular_lattice,No,13375,13375,1.0,0.3254906833171844,0.3396331369876861,0.2145217359066009,0.0713970363140106,0.5970731973648071,0.9434766355140188,13375,13375,1.0,-0.0485091544687747,-0.0931209921836853,0.2211266458034515,-0.3249801099300384,0.2660510838031769,0.3911028037383177,No Microbes,Ideal,Inside,Inside,Inside,Not Heat,Not Moisture,Daily watering,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.3254906833171844,-0.0485091544687747,0.3254906833171844,-0.0485091544687747,No,,,,,0.0,0.0
