day_order,day,tray,tray_no,capture_id,cell_id,row,column,centre_x,centre_y,square_x0,square_y0,square_x1,square_y1,square_side,ndvi_valid_pixels,ndvi_mean,ndvi_median,ndvi_std,ndvi_p10,ndvi_p90,ndre_valid_pixels,ndre_mean,ndre_median,ndre_std,ndre_p10,ndre_p90,coordinate_source,needs_review
2,Day 2,Tray 2,2,DJI_20260620131052_0002,53,6,3,344.719,664.726,292.339,612.345,397.1,717.106,104.76,11025,0.3003944456577301,0.3314312994480133,0.2764793634414673,-0.10720693320035934,0.6386098265647888,11025,-0.06271111220121384,-0.08938547223806381,0.29102852940559387,-0.4482842981815338,0.3568606972694397,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,54,6,4,480.655,664.075,428.274,611.695,533.035,716.455,104.76,10920,0.2883771061897278,0.2597416639328003,0.269295871257782,-0.08792014420032501,0.6047202944755554,10920,-0.06427371501922607,-0.07635694742202759,0.2668180763721466,-0.437873512506485,0.2827240526676178,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,55,6,5,616.59,663.425,564.209,611.045,668.97,715.805,104.76,11025,0.31039270758628845,0.34209245443344116,0.24522937834262848,-0.01718064770102501,0.5991619825363159,11025,-0.05880390852689743,-0.06598984450101852,0.25583183765411377,-0.4089045226573944,0.2953522503376007,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,56,6,6,752.525,662.775,700.145,610.395,804.905,715.155,104.76,11025,0.3614429235458374,0.4440825283527374,0.2668505609035492,0.0038339009042829275,0.634178102016449,11025,-0.012071680277585983,-0.006458557676523924,0.2613944709300995,-0.4094448983669281,0.30441465973854065,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,57,6,7,888.46,662.125,836.08,609.745,940.84,714.505,104.76,11025,0.3085765540599823,0.32343751192092896,0.2567804753780365,-0.05264492705464363,0.6123955845832825,11025,-0.0434299036860466,-0.05718342587351799,0.2576138973236084,-0.41129934787750244,0.2997775971889496,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,58,6,8,1024.395,661.474,972.015,609.094,1076.775,713.855,104.76,11025,0.2921634614467621,0.2778242826461792,0.25650760531425476,-0.04809264838695526,0.5820741057395935,11025,-0.059474438428878784,-0.07734806835651398,0.2562393248081207,-0.4139024317264557,0.2668422758579254,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,59,6,9,1160.33,660.824,1107.95,608.444,1212.71,713.204,104.76,11025,0.2882896065711975,0.2710188031196594,0.2647252082824707,-0.08387362211942673,0.6052234768867493,11025,-0.0644678920507431,-0.09711989015340805,0.2759937345981598,-0.43332165479660034,0.30847179889678955,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,60,6,10,1296.265,660.174,1243.885,607.794,1348.645,712.554,104.76,11025,0.2945311665534973,0.2966945469379425,0.26111021637916565,-0.04383021965622902,0.5964385271072388,11025,-0.04980095103383064,-0.07416543364524841,0.27685868740081787,-0.45913219451904297,0.2943255305290222,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,61,7,1,73.106,782.426,20.726,730.046,125.487,834.806,104.76,10920,0.3086880147457123,0.3589210510253906,0.27618664503097534,-0.11240407824516296,0.6595599055290222,10920,-0.04895801469683647,-0.060596972703933716,0.3052583336830139,-0.4839913547039032,0.38160738348960876,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,62,7,2,209.042,781.776,156.661,729.396,261.422,834.156,104.76,10920,0.2940223217010498,0.3420000374317169,0.269841730594635,-0.10329009592533112,0.629902184009552,10920,-0.07275328785181046,-0.09833617508411407,0.2696339786052704,-0.4462299048900604,0.30667781829833984,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,63,7,3,344.977,781.126,292.596,728.745,397.357,833.506,104.76,10920,0.3204604983329773,0.380982905626297,0.2639579474925995,-0.0936400517821312,0.6266915798187256,10920,-0.04099341854453087,-0.04331967234611511,0.27859291434288025,-0.44571933150291443,0.3329237699508667,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,64,7,4,480.912,780.475,428.532,728.095,533.292,832.855,104.76,10920,0.24684421718120575,0.23211321234703064,0.27405670285224915,-0.11353800445795059,0.591583251953125,10920,-0.07956896722316742,-0.07929493486881256,0.2885003685951233,-0.45548248291015625,0.3207729458808899,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,65,7,5,616.847,779.825,564.467,727.445,669.227,832.205,104.76,11025,0.2656193673610687,0.23715057969093323,0.26216110587120056,-0.06594055891036987,0.5947194695472717,11025,-0.06452570855617523,-0.07030841708183289,0.2543279826641083,-0.4056267738342285,0.2904335856437683,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,66,7,6,752.782,779.175,700.402,726.795,805.162,831.555,104.76,11025,0.264471173286438,0.24241505563259125,0.2814682126045227,-0.10632453858852386,0.610743522644043,11025,-0.056040965020656586,-0.059097375720739365,0.28377753496170044,-0.4196743965148926,0.3451750874519348,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,67,7,7,888.717,778.525,836.337,726.145,941.097,830.905,104.76,11025,0.26783499121665955,0.25521788001060486,0.2741355001926422,-0.10357017070055008,0.5953351259231567,11025,-0.05721750482916832,-0.056910570710897446,0.2646341025829315,-0.4315304458141327,0.2908368408679962,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,68,7,8,1024.652,777.874,972.272,725.494,1077.032,830.255,104.76,11025,0.2879340350627899,0.28864189982414246,0.2595093846321106,-0.0720580667257309,0.594877302646637,11025,-0.06180630251765251,-0.06267029792070389,0.2620665729045868,-0.4318181872367859,0.27974504232406616,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,69,7,9,1160.587,777.224,1108.207,724.844,1212.967,829.604,104.76,11025,0.31598883867263794,0.3123721778392792,0.23334714770317078,0.023074088618159294,0.6072009205818176,11025,-0.054513879120349884,-0.07947301119565964,0.2783293128013611,-0.42050430178642273,0.35193753242492676,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,70,7,10,1296.522,776.574,1244.142,724.194,1348.902,828.954,104.76,11025,0.2966395318508148,0.28021350502967834,0.2370333969593048,-0.022022632881999016,0.5887084007263184,11025,-0.06527242809534073,-0.07725653797388077,0.2532871663570404,-0.4179636836051941,0.27034616470336914,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,1,1,1,76.729,75.968,24.265,23.504,129.193,128.431,104.928,10920,0.285237193107605,0.2289036512374878,0.1982070952653885,0.03379260376095772,0.5225576162338257,10920,-0.12206824123859406,-0.15857970714569092,0.18274536728858948,-0.3559681475162506,0.10115473717451096,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,2,1,2,213.07,75.949,160.607,23.486,265.534,128.413,104.928,11025,0.29163384437561035,0.24611492455005646,0.2255665361881256,0.01271275244653225,0.5853585004806519,11025,-0.09870203584432602,-0.14059406518936157,0.22174318134784698,-0.370175302028656,0.21781566739082336,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,3,1,3,349.411,75.931,296.948,23.467,401.875,128.395,104.928,11025,0.3184647262096405,0.3052109181880951,0.2149568647146225,0.05775782838463783,0.5838002562522888,11025,-0.07429134100675583,-0.12255873531103134,0.21944455802440643,-0.34248435497283936,0.23078277707099915,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,4,1,4,485.753,75.913,433.289,23.449,538.216,128.377,104.928,11025,0.3085097670555115,0.31860408186912537,0.20784808695316315,0.05579967796802521,0.5508729815483093,11025,-0.08284001797437668,-0.10332749783992767,0.2022724449634552,-0.34056416153907776,0.1834276020526886,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,5,1,5,622.094,75.895,569.63,23.431,674.558,128.359,104.928,11025,0.32070475816726685,0.3437674641609192,0.21862338483333588,0.03674937039613724,0.5766710042953491,11025,-0.06318249553442001,-0.08895093947649002,0.2155994027853012,-0.3537118434906006,0.2219030261039734,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,6,1,6,758.435,75.877,705.971,23.413,810.899,128.34,104.928,11025,0.3091583847999573,0.2632195055484772,0.2253994345664978,0.046237848699092865,0.5978323817253113,11025,-0.05371803417801857,-0.09947644174098969,0.2458467334508896,-0.37346959114074707,0.28118830919265747,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,7,1,7,894.776,75.858,842.312,23.395,947.24,128.322,104.928,11025,0.36847347021102905,0.4373258948326111,0.21254797279834747,0.10288700461387634,0.5935168266296387,11025,-0.02234647236764431,-0.021576764062047005,0.22868545353412628,-0.3500117063522339,0.2593788206577301,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,8,1,8,1031.117,75.84,978.653,23.376,1083.581,128.304,104.928,11025,0.36926019191741943,0.4352283179759979,0.19014541804790497,0.1253320425748825,0.5788166522979736,11025,-0.03563201427459717,-0.021291209384799004,0.2041042000055313,-0.35542169213294983,0.2115699201822281,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,9,1,9,1167.458,75.822,1114.994,23.358,1219.922,128.286,104.928,11025,0.35122212767601013,0.38936707377433777,0.1990419626235962,0.12837909162044525,0.5707817673683167,11025,-0.03047114796936512,-0.04082309827208519,0.24337615072727203,-0.37736883759498596,0.26787832379341125,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,10,1,10,1303.799,75.804,1251.336,23.34,1356.263,128.268,104.928,11025,0.3562740385532379,0.4004024267196655,0.18742409348487854,0.12825168669223785,0.5729110240936279,11025,-0.05027168244123459,-0.08833922445774078,0.2185550183057785,-0.33149081468582153,0.22986912727355957,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,11,2,1,76.394,192.553,23.93,140.089,128.857,245.017,104.928,11025,0.27680703997612,0.20418640971183777,0.22586175799369812,0.004387568216770887,0.5723081827163696,11025,-0.10293231904506683,-0.14818449318408966,0.23217645287513733,-0.38120025396347046,0.23911704123020172,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,12,2,2,212.735,192.535,160.271,140.071,265.198,244.999,104.928,11025,0.33154723048210144,0.390570729970932,0.2257719337940216,0.006803903728723526,0.5845442414283752,11025,-0.06381140649318695,-0.07290969789028168,0.2243439108133316,-0.3864906132221222,0.22791951894760132,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,13,2,3,349.076,192.517,296.612,140.053,401.54,244.981,104.928,11025,0.274763822555542,0.22295978665351868,0.21647484600543976,0.03105922043323517,0.5716385841369629,11025,-0.09343339502811432,-0.10915493220090866,0.21006356179714203,-0.34571146965026855,0.23531781136989594,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,14,2,4,485.417,192.499,432.953,140.035,537.881,244.962,104.928,11025,0.3362547755241394,0.40046119689941406,0.2161446511745453,0.03614457696676254,0.5713695287704468,11025,-0.0655861496925354,-0.08014796674251556,0.1996363401412964,-0.33936384320259094,0.17006869614124298,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,15,2,5,621.758,192.481,569.294,140.017,674.222,244.944,104.928,11025,0.3328685164451599,0.3893735110759735,0.23085351288318634,0.015963561832904816,0.5881994962692261,11025,-0.05408217012882233,-0.07805712521076202,0.22110159695148468,-0.3627080023288727,0.22912947833538055,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,16,2,6,758.099,192.462,705.635,139.999,810.563,244.926,104.928,11025,0.3756581246852875,0.4552798569202423,0.2032366394996643,0.08863261342048645,0.5811229944229126,11025,-0.027579432353377342,0.0017355085583403707,0.202040433883667,-0.3579837381839752,0.21822361648082733,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,17,2,7,894.44,192.444,841.976,139.98,946.904,244.908,104.928,11025,0.3494657278060913,0.4185248613357544,0.21056708693504333,0.057982802391052246,0.5761462450027466,11025,-0.056291453540325165,-0.04807210713624954,0.19078832864761353,-0.34992796182632446,0.17512549459934235,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,18,2,8,1030.781,192.426,978.318,139.962,1083.245,244.89,104.928,11025,0.36958345770835876,0.4534091055393219,0.22001667320728302,0.07260936498641968,0.5976914167404175,11025,-0.026153890416026115,-0.0027137042488902807,0.24026170372962952,-0.3591105341911316,0.2527317404747009,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,19,2,9,1167.123,192.408,1114.659,139.944,1219.586,244.872,104.928,11025,0.3413454294204712,0.3760307729244232,0.2178613692522049,0.06431899964809418,0.5908534526824951,11025,-0.04449106752872467,-0.08746833354234695,0.24371205270290375,-0.3840417265892029,0.2580605149269104,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,20,2,10,1303.464,192.39,1251.0,139.926,1355.927,244.853,104.928,11025,0.3252457082271576,0.29757532477378845,0.18575167655944824,0.1105157881975174,0.5741415023803711,11025,-0.06827736645936966,-0.11702127754688263,0.21367934346199036,-0.32663214206695557,0.2525714635848999,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,21,3,1,76.058,309.139,23.594,256.675,128.522,361.603,104.928,11025,0.290815144777298,0.21494948863983154,0.23911207914352417,-0.004259878769516945,0.6043651700019836,11025,-0.07700870931148529,-0.14593535661697388,0.2677164077758789,-0.39845019578933716,0.3383018970489502,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,22,3,2,212.399,309.121,159.935,256.657,264.863,361.585,104.928,11025,0.3106656074523926,0.31526389718055725,0.25810137391090393,-0.01901555247604847,0.6067245602607727,11025,-0.05232547968626022,-0.09911894053220749,0.2529042065143585,-0.4220535457134247,0.2926367223262787,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,23,3,3,348.74,309.103,296.276,256.639,401.204,361.566,104.928,11025,0.3000096380710602,0.28481748700141907,0.22260434925556183,0.009439496323466301,0.5763065814971924,11025,-0.0875336304306984,-0.10690633952617645,0.2100450098514557,-0.36001327633857727,0.20029571652412415,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,24,3,4,485.081,309.084,432.617,256.621,537.545,361.548,104.928,11025,0.281906396150589,0.25290024280548096,0.23805634677410126,0.0033875980880111456,0.5648300647735596,11025,-0.07848328351974487,-0.08534322679042816,0.21780207753181458,-0.3678988516330719,0.196314737200737,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,25,3,5,621.422,309.066,568.959,256.602,673.886,361.53,104.928,11025,0.289897620677948,0.29308390617370605,0.23470425605773926,-0.012343613430857658,0.5802226662635803,11025,-0.08642545342445374,-0.09331197291612625,0.21071012318134308,-0.36433178186416626,0.21042191982269287,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,26,3,6,757.763,309.048,705.3,256.584,810.227,361.512,104.928,11025,0.34360471367836,0.4253773093223572,0.21854907274246216,0.021367764100432396,0.5668349862098694,11025,-0.05554172024130821,-0.04437965527176857,0.20471660792827606,-0.38277468085289,0.18504302203655243,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,27,3,7,894.105,309.03,841.641,256.566,946.568,361.494,104.928,10920,0.333251029253006,0.3934366703033447,0.21843186020851135,0.030186815187335014,0.5753875970840454,10920,-0.056917883455753326,-0.061590924859046936,0.20651352405548096,-0.3700234293937683,0.2043784260749817,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,28,3,8,1030.446,309.012,977.982,256.548,1082.909,361.475,104.928,10920,0.3383437693119049,0.4078972339630127,0.22141264379024506,0.05578162893652916,0.580520510673523,10920,-0.06394079327583313,-0.0719517320394516,0.2199697494506836,-0.3546273708343506,0.21916337311267853,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,29,3,9,1166.787,308.994,1114.323,256.53,1219.251,361.457,104.928,10920,0.3732469081878662,0.4378688931465149,0.2002555876970291,0.10354616492986679,0.5809376239776611,10920,-0.0425676554441452,-0.022660493850708008,0.20968642830848694,-0.3785558044910431,0.20693327486515045,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,30,3,10,1303.128,308.975,1250.664,256.512,1355.592,361.439,104.928,10920,0.3185209631919861,0.285756379365921,0.22424328327178955,0.07814804464578629,0.5909090638160706,10920,-0.04933040216565132,-0.09373354911804199,0.2448306679725647,-0.378566175699234,0.2787652313709259,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,31,4,1,75.722,425.725,23.258,373.261,128.186,478.188,104.928,11025,0.30133265256881714,0.2599637806415558,0.24434436857700348,-0.007830190472304821,0.6188236474990845,11025,-0.06517178565263748,-0.13299310207366943,0.27807244658470154,-0.3989478051662445,0.3442465364933014,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,32,4,2,212.063,425.706,159.599,373.243,264.527,478.17,104.928,11025,0.3058294653892517,0.33388981223106384,0.269710898399353,-0.0741763561964035,0.6066615581512451,11025,-0.045650944113731384,-0.0855855867266655,0.27933475375175476,-0.4614073932170868,0.32300418615341187,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,33,4,3,348.404,425.688,295.941,373.225,400.868,478.152,104.928,11025,0.31408366560935974,0.3732483983039856,0.24470441043376923,-0.02990870736539364,0.5834650993347168,11025,-0.06755664199590683,-0.0722702294588089,0.21614591777324677,-0.38960498571395874,0.20422521233558655,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,34,4,4,484.745,425.67,432.282,373.206,537.209,478.134,104.928,11025,0.3028346002101898,0.2979539632797241,0.24967268109321594,0.0028668001759797335,0.5901906490325928,11025,-0.06216004490852356,-0.06835377216339111,0.2333168387413025,-0.3829056918621063,0.2475709766149521,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,35,4,5,621.087,425.652,568.623,373.188,673.55,478.116,104.928,11025,0.3331657946109772,0.37681159377098083,0.2216835916042328,0.024563251063227654,0.5953516364097595,11025,-0.05550973862409592,-0.06474258750677109,0.2053593099117279,-0.3491697609424591,0.2179432213306427,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,36,4,6,757.428,425.634,704.964,373.17,809.891,478.098,104.928,11025,0.34451520442962646,0.420634925365448,0.23813548684120178,0.010785739868879318,0.5969118475914001,11025,-0.04227348789572716,-0.04750983044505119,0.22822965681552887,-0.3595481514930725,0.2267061322927475,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,37,4,7,893.769,425.616,841.305,373.152,946.233,478.079,104.928,11025,0.3388773500919342,0.4136490225791931,0.24375206232070923,0.013879666104912758,0.6034079790115356,11025,-0.030361825600266457,-0.033960357308387756,0.24927814304828644,-0.3826518654823303,0.28516650199890137,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,38,4,8,1030.11,425.597,977.646,373.134,1082.574,478.061,104.928,11025,0.3580893576145172,0.44736841320991516,0.24404561519622803,0.015193166211247444,0.6160090565681458,11025,-0.018502183258533478,0.0067632850259542465,0.24574893712997437,-0.416423499584198,0.2843030095100403,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,39,4,9,1166.451,425.579,1113.987,373.115,1218.915,478.043,104.928,11025,0.32701921463012695,0.36353886127471924,0.23040519654750824,0.01877439394593239,0.6000000238418579,11025,-0.05002935230731964,-0.0738167017698288,0.23340538144111633,-0.36897996068000793,0.2546859085559845,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,40,4,10,1302.792,425.561,1250.328,373.097,1355.256,478.025,104.928,11025,0.34131941199302673,0.3970588147640228,0.2261129915714264,0.07544104754924774,0.5903980731964111,11025,-0.05187556520104408,-0.05877448990941048,0.22660352289676666,-0.385728657245636,0.2434501349925995,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,41,5,1,75.386,542.31,22.923,489.847,127.85,594.774,104.928,11025,0.3544518053531647,0.4312500059604645,0.25512415170669556,-0.033520884811878204,0.6417953372001648,11025,-0.034562647342681885,-0.02311854436993599,0.28243935108184814,-0.44215530157089233,0.3676866292953491,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,42,5,2,211.727,542.292,159.264,489.828,264.191,594.756,104.928,11025,0.3054361641407013,0.35899582505226135,0.2731718122959137,-0.11534972488880157,0.623806893825531,11025,-0.04896407946944237,-0.06280991435050964,0.2735222578048706,-0.47212138772010803,0.3046681880950928,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,43,5,3,348.069,542.274,295.605,489.81,400.532,594.738,104.928,11025,0.30022743344306946,0.2962447702884674,0.2614150047302246,-0.046603601425886154,0.6294514536857605,11025,-0.05406425893306732,-0.08895093947649002,0.2759436070919037,-0.38882365822792053,0.35827523469924927,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,44,5,4,484.41,542.256,431.946,489.792,536.874,594.72,104.928,11025,0.30279138684272766,0.26579439640045166,0.2527478039264679,-0.023512350395321846,0.6049085855484009,11025,-0.059397123754024506,-0.07466211915016174,0.23935090005397797,-0.37948155403137207,0.24295371770858765,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,45,5,5,620.751,542.238,568.287,489.774,673.215,594.701,104.928,11025,0.2895869314670563,0.273650199174881,0.2324191778898239,-0.01002473570406437,0.5881153345108032,11025,-0.07219130545854568,-0.06363636255264282,0.21996034681797028,-0.3686497211456299,0.2385847419500351,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,46,5,6,757.092,542.219,704.628,489.756,809.556,594.683,104.928,11025,0.31853166222572327,0.3493571877479553,0.2469344586133957,-0.01988971419632435,0.6018993854522705,11025,-0.029759086668491364,-0.040925268083810806,0.25566399097442627,-0.39689579606056213,0.32247745990753174,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,47,5,7,893.433,542.201,840.969,489.738,945.897,594.665,104.928,11025,0.3069658875465393,0.3061658442020416,0.2449132353067398,-0.018586643040180206,0.5914811491966248,11025,-0.04689200222492218,-0.056365277618169785,0.2501882016658783,-0.393453449010849,0.2758914530277252,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,48,5,8,1029.774,542.183,977.31,489.719,1082.238,594.647,104.928,11025,0.3159542977809906,0.35424941778182983,0.2358214110136032,0.00040019364678300917,0.5873904824256897,11025,-0.04380566626787186,-0.05013463273644447,0.25068438053131104,-0.4055260121822357,0.2829933166503906,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,49,5,9,1166.115,542.165,1113.652,489.701,1218.579,594.629,104.928,11025,0.32110312581062317,0.36021149158477783,0.24940074980258942,0.01102655939757824,0.5911903977394104,11025,-0.03980448096990585,-0.06598984450101852,0.26534396409988403,-0.3924964368343353,0.3246953785419464,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,50,5,10,1302.456,542.147,1249.993,489.683,1354.92,594.611,104.928,11025,0.30468282103538513,0.29421353340148926,0.2535020411014557,-0.049039941281080246,0.604539155960083,11025,-0.06525115668773651,-0.10021493583917618,0.2609207332134247,-0.42450401186943054,0.2540960907936096,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,51,6,1,75.051,658.896,22.587,606.432,127.514,711.36,104.928,11025,0.3109365999698639,0.30417174100875854,0.2639065086841583,-0.021522043272852898,0.6445946097373962,11025,-0.05230087786912918,-0.11837748438119888,0.2988317012786865,-0.42064180970191956,0.398485392332077,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,52,6,2,211.392,658.878,158.928,606.414,263.856,711.342,104.928,11025,0.29558801651000977,0.324626088142395,0.2773227393627167,-0.10027322918176651,0.6178130507469177,11025,-0.04788938909769058,-0.08620689809322357,0.291348934173584,-0.46433040499687195,0.3703986406326294,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,53,6,3,347.733,658.86,295.269,606.396,400.197,711.324,104.928,11025,0.2770949900150299,0.2452617734670639,0.2509819269180298,-0.060008928179740906,0.5950024724006653,11025,-0.0916692465543747,-0.09741390496492386,0.2372709959745407,-0.4015198051929474,0.2383614182472229,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,54,6,4,484.074,658.842,431.61,606.378,536.538,711.305,104.928,11025,0.295987993478775,0.350649356842041,0.26561325788497925,-0.10563969612121582,0.5772216320037842,11025,-0.05483865737915039,-0.0490848571062088,0.24152901768684387,-0.44317179918289185,0.24746039509773254,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,55,6,5,620.415,658.823,567.951,606.36,672.879,711.287,104.928,11025,0.3134174644947052,0.3535049855709076,0.2530471086502075,-0.03245346248149872,0.5990800261497498,11025,-0.049281660467386246,-0.04798464477062225,0.2363271415233612,-0.4057672619819641,0.25433143973350525,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,56,6,6,756.756,658.805,704.292,606.341,809.22,711.269,104.928,11025,0.33842235803604126,0.42503097653388977,0.24937552213668823,-0.0720410868525505,0.5872780084609985,11025,-0.03831722214818001,-0.028647568076848984,0.2265828400850296,-0.4216281771659851,0.22643987834453583,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,57,6,7,893.097,658.787,840.634,606.323,945.561,711.251,104.928,11025,0.28546860814094543,0.2793644666671753,0.2396332174539566,-0.047922004014253616,0.5949701070785522,11025,-0.06608067452907562,-0.061843641102313995,0.23665082454681396,-0.39096468687057495,0.2559218108654022,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 3,3,DJI_20260620131152_0003,58,6,8,1029.439,658.769,976.975,606.305,1081.902,711.233,104.928,11025,0.34508517384529114,0.4386339485645294,0.2595275044441223,-0.028867477551102638,0.6072419285774231,11025,-0.016271546483039856,0.006289307959377766,0.266616553068161,-0.4127997159957886,0.2878664433956146,ms_nir_circle_supported_lattice,No
