day_order,day,tray,tray_no,capture_id,capture_sequence_index,reference_band,cell_id,row,column,x,y,poly_tl_x,poly_tl_y,poly_tr_x,poly_tr_y,poly_br_x,poly_br_y,poly_bl_x,poly_bl_y,square_x0,square_y0,square_x1,square_y1,zone_area_px,centre_inside_image,polygon_clipped_at_image_edge,coordinate_source,grid_status,needs_review,image_width,image_height,ms_g_path,ms_r_path,ms_re_path,ms_nir_path
1,Day 1,Tray 1,1,DJI_20260629153749_0001,0,NIR,11,2,1,83.64209527479831,198.2215168345868,20.56430189959496,145.02230308678793,144.80099940386427,145.16568842839365,146.46961620210553,251.36148193198875,22.43401425747814,251.22708644154423,20.56430189959496,145.02230308678793,146.46961620210553,251.36148193198875,13183.049185219483,Yes,No,projection_regular_lattice,PASS_AUTO,No,1376,869,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_G.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_R.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_RE.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_NIR.TIF
1,Day 1,Tray 1,1,DJI_20260629153749_0001,0,NIR,12,2,2,221.41460718700003,198.42403097229834,158.58942257062012,145.18643927834043,282.54434206795577,145.4165692357767,283.9895193554837,251.60237401585925,160.23569541779005,251.38123390958424,158.58942257062012,145.18643927834043,283.9895193554837,251.60237401585925,13151.784082814687,Yes,No,projection_regular_lattice,PASS_AUTO,No,1376,869,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_G.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_R.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_RE.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_NIR.TIF
1,Day 1,Tray 1,1,DJI_20260629153749_0001,0,NIR,13,2,3,358.87403242483094,198.72292801648823,296.30145656727456,145.44695837637133,419.97459805767664,145.76383294963813,421.1963358344913,251.93964900620819,297.7242899037312,251.63176428410264,296.30145656727456,145.44695837637133,421.1963358344913,251.93964900620819,13120.563373964134,Yes,No,projection_regular_lattice,PASS_AUTO,No,1376,869,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_G.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_R.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_RE.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_NIR.TIF
1,Day 1,Tray 1,1,DJI_20260629153749_0001,0,NIR,14,2,4,496.0203709882912,199.11820796715654,433.70040388955823,145.80386038088056,557.0917673730268,146.20747956997792,558.0900656391282,252.37330690303548,434.8997977153016,251.97867756509942,433.70040388955823,145.80386038088056,558.0900656391282,252.37330690303548,13089.387058667839,Yes,No,projection_regular_lattice,PASS_AUTO,No,1376,869,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_G.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_R.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_RE.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_NIR.TIF
1,Day 1,Tray 1,1,DJI_20260629153749_0001,0,NIR,15,2,5,632.8536228773808,199.6098708243032,570.7862645374712,146.2571452918682,693.8958500140059,146.74750909679608,694.6707087693941,252.90334770634115,571.7622188525013,252.42197375257456,570.7862645374712,146.2571452918682,694.6707087693941,252.90334770634115,13058.255136925727,Yes,No,projection_regular_lattice,PASS_AUTO,No,1376,869,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_G.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_R.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_RE.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_NIR.TIF
1,Day 1,Tray 1,1,DJI_20260629153749_0001,0,NIR,16,2,6,769.3737880920996,200.1979165879282,707.5590385110135,146.8068131093342,830.3868459806146,147.3839215300926,830.9382652252895,253.5297714161252,708.3115533153302,252.961652846528,707.5590385110135,146.8068131093342,830.9382652252895,253.5297714161252,13027.167608737887,Yes,No,projection_regular_lattice,PASS_AUTO,No,1376,869,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_G.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_R.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_RE.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_NIR.TIF
1,Day 1,Tray 1,1,DJI_20260629153749_0001,0,NIR,17,2,7,905.5808666324477,200.8823452580316,844.018725810185,147.4528638332786,966.5647552728526,148.11671686986753,966.8927350068142,254.2525780323876,844.5478011037885,253.5977148469599,844.018725810185,147.4528638332786,966.8927350068142,254.2525780323876,12996.124474104377,Yes,No,projection_regular_lattice,PASS_AUTO,No,1376,869,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_G.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_R.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_RE.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_NIR.TIF
1,Day 1,Tray 1,1,DJI_20260629153749_0001,0,NIR,18,2,8,1041.474858498425,201.66315683461335,980.1653264349859,148.19529746370134,1102.4295778907197,148.94589511612082,1102.5341181139681,255.07176755512836,980.4709622178761,254.33015975387013,980.1653264349859,148.19529746370134,1102.5341181139681,255.07176755512836,12965.125733025023,Yes,No,projection_regular_lattice,PASS_AUTO,No,1376,869,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_G.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_R.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_RE.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_NIR.TIF
1,Day 1,Tray 1,1,DJI_20260629153749_0001,0,NIR,19,2,9,1177.0557636900319,202.54035131767347,1115.9988403854159,149.03411400060244,1237.9813138342158,149.87145626885246,1237.862414546751,255.98733998434753,1116.081036657593,255.15898756725878,1115.9988403854159,149.03411400060244,1237.9813138342158,255.98733998434753,12934.171385499882,Yes,No,projection_regular_lattice,PASS_AUTO,No,1376,869,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_G.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_R.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_RE.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_NIR.TIF
1,Day 1,Tray 1,1,DJI_20260629153749_0001,0,NIR,20,2,10,1312.3235822072677,203.51392870721196,1251.5192676614756,149.96931344398195,1373.2199631033418,150.8934003280625,1372.8776243051636,256.99929532004506,1251.3780244229395,256.0841982871258,1251.3780244229395,149.96931344398195,1373.2199631033418,256.99929532004506,12903.26143152907,Yes,No,projection_regular_lattice,PASS_AUTO,No,1376,869,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_G.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_R.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_RE.TIF,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 1\Tray 1\DJI_20260629153749_0001_MS_NIR.TIF
