day_order,day,tray,tray_no,capture_id,capture_sequence_index,status,method,reference_band,cell_count,image_width,image_height,candidate_count,candidate_methods_evaluated,candidate_score,outer_coverage_pass,first_column_x_ratio,last_column_x_ratio,first_row_y_ratio,last_row_y_ratio,horizontal_coverage_ratio,vertical_coverage_ratio,horizontal_spacing_mean,vertical_spacing_mean,max_spacing_cv,median_fit_residual_px,median_fit_residual_ratio,maximum_fit_residual_px,maximum_fit_residual_ratio,fit_inlier_count,mean_cup_contrast,cup_contrast_p05,minimum_cup_contrast,edge_clipped_cell_count,centre_outside_count,source_point_count,source_supported_cell_count,source_mean_distance_ratio,x_profile_score,y_profile_score,overlay_path,reference_image_path,missing_bands,notes
2,Day 2,Tray 5,5,DJI_20260630132609_0005,0,PASS_AUTO,projection_regular_lattice,NIR,70,1372,871,1,projection_regular_lattice,758.6661252738888,Yes,0.05959591893798869,0.9498108587255886,0.10357781676186649,0.9067150243294727,0.8902149397875998,0.8031372075676062,135.71027071833498,116.58893580896022,0.0068334092139016025,3.7529065994027455,0.0277919289552315,11.496813230550265,0.0851389737665915,70,122.03000924246652,97.09105987548828,77.87517547607422,0,0,0,0,nan,1.1583745253008753,1.1491309693137408,Day 2\Tray 5\overlays\DJI_20260630132609_0005_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 2\Tray 5\DJI_20260630132609_0005_MS_NIR.TIF,,
2,Day 2,Tray 6,6,DJI_20260630132636_0006,0,PASS_AUTO,projection_regular_lattice,NIR,70,1372,867,1,projection_regular_lattice,735.7265535324386,Yes,0.0540185921629693,0.9486370363549638,0.08683939985968815,0.9007125734086167,0.8946184441919945,0.8138731735489286,136.38009578723907,117.60581366318553,0.007999018579896362,4.126413762275588,0.030370483264299496,10.898532872593726,0.08021340788423335,70,113.52061277117048,89.76596717834472,82.95257568359375,0,0,0,0,nan,1.1809960809071793,1.1829148932939977,Day 2\Tray 6\overlays\DJI_20260630132636_0006_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 2\Tray 6\DJI_20260630132636_0006_MS_NIR.TIF,,
2,Day 2,Tray 7,7,DJI_20260630132722_0007,0,PASS_AUTO,projection_regular_lattice,NIR,70,1373,868,1,projection_regular_lattice,727.0570633599173,Yes,0.05498605420986665,0.947904546888739,0.09586313027107207,0.9056596491348431,0.8929184926788724,0.8097965188637709,136.22117743183057,117.15072544680575,0.007894066871835257,4.105236420723632,0.030429824955320463,12.456520602618237,0.09233323069447014,70,111.38178482055665,85.66528587341308,75.07139587402344,0,0,0,0,nan,1.1733740991739785,1.1787152795222546,Day 2\Tray 7\overlays\DJI_20260630132722_0007_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 2\Tray 7\DJI_20260630132722_0007_MS_NIR.TIF,,
2,Day 2,Tray 8,8,DJI_20260630132807_0008,0,PASS_AUTO,projection_regular_lattice,NIR,70,1374,866,1,projection_regular_lattice,774.7615119349671,Yes,0.05045484535294885,0.9457474639900998,0.09508655835135461,0.9040009943451589,0.895292618637151,0.8089144359938044,136.68223083962948,116.7541380896544,0.006059214944164942,3.617946747462774,0.026550211547059343,8.314082824281423,0.06101268847012394,70,126.6125717163086,99.60712547302246,87.99929809570312,0,0,0,0,nan,1.1849775565501306,1.1734450509320256,Day 2\Tray 8\overlays\DJI_20260630132807_0008_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 2\Tray 8\DJI_20260630132807_0008_MS_NIR.TIF,,
2,Day 2,Tray 9,9,DJI_20260630132830_0009,0,PASS_AUTO,projection_regular_lattice,NIR,70,1364,869,1,projection_regular_lattice,711.9230350788968,Yes,0.05046740951608558,0.9464227112300742,0.09580304261156211,0.9048646586442767,0.8959553017139886,0.8090616160327145,135.78750258546123,117.18156025027139,0.006831150691838818,4.396124975415954,0.032725106633090154,9.813084186810311,0.07304938513092955,70,105.3981795174735,81.9804256439209,69.94505310058594,0,0,0,0,nan,1.1846111192680828,1.1921317633340567,Day 2\Tray 9\overlays\DJI_20260630132830_0009_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 2\Tray 9\DJI_20260630132830_0009_MS_NIR.TIF,,
2,Day 2,Tray 10,10,DJI_20260630132857_0010,0,PASS_AUTO,projection_regular_lattice,NIR,70,1378,871,1,projection_regular_lattice,733.6325222863404,Yes,0.04808186129255179,0.9393896904091507,0.0963367895333831,0.9006262292242795,0.891307829116599,0.8042894396908963,136.47070078977288,116.75771754222211,0.009895482715056286,3.7880325547912905,0.027999328478420907,7.180531651348067,0.05307506243617009,70,113.1824097769601,91.07058792114258,82.55392456054688,0,0,0,0,nan,1.1468318433645823,1.1752046501842797,Day 2\Tray 10\overlays\DJI_20260630132857_0010_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 2\Tray 10\DJI_20260630132857_0010_MS_NIR.TIF,,
2,Day 2,Tray 11,11,DJI_20260630132921_0011,0,PASS_AUTO,projection_regular_lattice,NIR,70,1369,868,1,projection_regular_lattice,794.9534940610347,Yes,0.050365907085799154,0.9447977093141148,0.10101087770624463,0.9122964800860126,0.8944318022283156,0.811285602379768,136.05363228830868,117.36938423333238,0.010713050390441337,3.9696573472844623,0.02923510620708715,9.364941775203812,0.0689694458411026,70,133.00918415614538,111.23688278198242,101.982666015625,0,0,0,0,nan,1.183746144904372,1.1805222831012754,Day 2\Tray 11\overlays\DJI_20260630132921_0011_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 2\Tray 11\DJI_20260630132921_0011_MS_NIR.TIF,,
2,Day 2,Tray 12,12,DJI_20260630133116_0012,0,PASS_AUTO,projection_regular_lattice,NIR,70,1378,866,1,projection_regular_lattice,840.1511476388486,Yes,0.052007328524707394,0.94461178906933,0.10451217034631695,0.9079644194281381,0.8926044605446225,0.8034522490818212,136.669835526766,115.96578309911527,0.005037929826704265,3.3415825923977684,0.024540029912084562,8.606772407711345,0.06320671313414564,70,143.7206050327846,132.83243560791016,130.70452880859375,0,0,0,0,nan,1.181423511854636,1.1729405957151047,Day 2\Tray 12\overlays\DJI_20260630133116_0012_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 2\Tray 12\DJI_20260630133116_0012_MS_NIR.TIF,,
3,Day 3,Tray 1,1,DJI_20260701112247_0001,0,PASS_AUTO,projection_regular_lattice,NIR,70,1369,871,1,projection_regular_lattice,824.2151469509239,Yes,0.06075139507810902,0.9545045488867104,0.09985911025663384,0.9079181273079738,0.8937531538086014,0.80805901705134,135.9509306176177,117.30411989974195,0.007617365988973859,4.325582123097737,0.03223220905644203,9.925150154181459,0.07395756353298723,70,142.57914243425643,126.92381935119629,121.8454360961914,2,0,0,0,nan,1.1686397796065668,1.186612806801577,Day 3\Tray 1\overlays\DJI_20260701112247_0001_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 3\Tray 1\DJI_20260701112247_0001_MS_NIR.TIF,,
3,Day 3,Tray 2,2,DJI_20260701112419_0002,0,PASS_AUTO,projection_regular_lattice,NIR,70,1363,864,1,projection_regular_lattice,888.5406377644373,Yes,0.054400756953472754,0.9531635427092499,0.09911723880443238,0.9064553709530236,0.8987627857557772,0.8073381321485912,136.112924310765,116.25677844891094,0.0034729396771845506,3.4211618379422504,0.025197790849962015,8.439463459222692,0.06215895219364948,70,159.77193254743304,147.90432891845703,133.40638732910156,0,0,0,0,nan,1.1798278641136377,1.1834121149929298,Day 3\Tray 2\overlays\DJI_20260701112419_0002_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 3\Tray 2\DJI_20260701112419_0002_MS_NIR.TIF,,
3,Day 3,Tray 3,3,DJI_20260701112502_0003,0,PASS_AUTO,projection_regular_lattice,NIR,70,1367,871,1,projection_regular_lattice,848.8026420929657,Yes,0.05383186813007829,0.9484576064972927,0.102059479114381,0.9052596817368282,0.8946257383672145,0.8032002026224473,135.88416759863972,116.59961679971752,0.00322862061022411,3.3477031956900354,0.02468623351707353,7.419100717715977,0.05470904739703881,70,149.61601758684432,126.34000091552734,113.79639434814453,0,0,0,0,nan,1.167658880788642,1.1873164201660473,Day 3\Tray 3\overlays\DJI_20260701112502_0003_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 3\Tray 3\DJI_20260701112502_0003_MS_NIR.TIF,,
3,Day 3,Tray 4,4,DJI_20260701112636_0004,0,PASS_AUTO,projection_regular_lattice,NIR,70,1367,862,1,projection_regular_lattice,866.7353800244805,Yes,0.055602687758476425,0.949877240921402,0.10604519358774007,0.9149794596378871,0.8942745531629256,0.8089342660501471,135.8313781242824,116.21825082553396,0.009141568469732506,4.219611679060854,0.031193193783738665,8.708602021394253,0.06437775110606132,70,156.07558157784598,139.6235107421875,135.20657348632812,0,0,0,0,nan,1.178976182470198,1.1589907074801016,Day 3\Tray 4\overlays\DJI_20260701112636_0004_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 3\Tray 4\DJI_20260701112636_0004_MS_NIR.TIF,,
3,Day 3,Tray 5,5,DJI_20260701112716_0005,0,PASS_AUTO,projection_regular_lattice,NIR,70,1363,877,1,projection_regular_lattice,780.6879708634794,Yes,0.05386788157602452,0.9467437586890977,0.0988367237694249,0.9033978332729699,0.8928758771130733,0.804561109503545,135.22244556108032,117.60287502301315,0.006218393364183106,3.9227180229832204,0.029327187672471076,9.157698729718772,0.06846516821266846,70,130.33909007481165,102.25717163085938,88.87628173828125,0,0,0,0,nan,1.1491209673904113,1.15825680809142,Day 3\Tray 5\overlays\DJI_20260701112716_0005_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 3\Tray 5\DJI_20260701112716_0005_MS_NIR.TIF,,
3,Day 3,Tray 6,6,DJI_20260701112808_0006,0,PASS_AUTO,projection_regular_lattice,NIR,70,1371,869,1,projection_regular_lattice,789.7320811952568,Yes,0.0540380864818763,0.9429997006222427,0.09456668327702657,0.9052638264245566,0.8889616141403663,0.81069714314753,135.41872063748133,117.41703190100033,0.006161921179616145,3.6289945460171094,0.026816840074579143,9.065582513633068,0.0669910834442607,70,130.43120673043387,107.70481338500977,100.93831634521484,0,0,0,0,nan,1.179516338404231,1.1832855666568223,Day 3\Tray 6\overlays\DJI_20260701112808_0006_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 3\Tray 6\DJI_20260701112808_0006_MS_NIR.TIF,,
3,Day 3,Tray 7,7,DJI_20260701112855_0007,0,PASS_AUTO,projection_regular_lattice,NIR,70,1376,866,1,projection_regular_lattice,810.9106807993587,Yes,0.05648949907953859,0.9445693680687304,0.0933914373733176,0.9065612862429124,0.8880798689891917,0.8131698488695949,135.7777615292082,117.3680556898351,0.003465381391883134,3.152506251038627,0.023318639170229787,7.422844928308568,0.05490572538683187,70,135.70561926705497,115.01863517761231,106.4292984008789,0,0,0,0,nan,1.1818428452153475,1.1943152979895315,Day 3\Tray 7\overlays\DJI_20260701112855_0007_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 3\Tray 7\DJI_20260701112855_0007_MS_NIR.TIF,,
3,Day 3,Tray 8,8,DJI_20260701112943_0008,0,PASS_AUTO,projection_regular_lattice,NIR,70,1371,875,1,projection_regular_lattice,821.1344626040219,Yes,0.05293103289129973,0.9459801553937147,0.10101403354010365,0.9029499561550183,0.893049122502415,0.8019359226149146,136.0416095030367,116.95106128492142,0.005817082771172509,3.537100783582478,0.0262652117485616,7.996253837969001,0.059377245122426654,70,141.59511577061244,115.65053634643554,102.99239349365234,0,0,0,0,nan,1.1743730506770151,1.1895047077224004,Day 3\Tray 8\overlays\DJI_20260701112943_0008_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 3\Tray 8\DJI_20260701112943_0008_MS_NIR.TIF,,
3,Day 3,Tray 9,9,DJI_20260701113026_0009,0,PASS_AUTO,projection_regular_lattice,NIR,70,1361,862,1,projection_regular_lattice,765.4451848814601,Yes,0.046031811035783306,0.9452845315027256,0.09510289532512739,0.9050090712535637,0.8992527204669424,0.8099061759284363,135.98939116536283,116.35773920325072,0.004866066940933681,4.155687536778082,0.030625667835665484,12.562299800128281,0.0925788615062857,69,123.74374084472656,102.98258438110352,88.40689086914062,2,0,0,0,nan,1.1743530793873707,1.1762714458575487,Day 3\Tray 9\overlays\DJI_20260701113026_0009_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 3\Tray 9\DJI_20260701113026_0009_MS_NIR.TIF,,
3,Day 3,Tray 10,10,DJI_20260701113054_0010,0,PASS_AUTO,projection_regular_lattice,NIR,70,1371,875,1,projection_regular_lattice,826.5744079503054,Yes,0.04506639146454552,0.9442426912438495,0.10417505422740611,0.9044198479423746,0.899176299779304,0.8002447937149685,136.9746700626729,116.7044516464312,0.005773692619834153,3.3464187982435343,0.02465245904038286,7.785532796774578,0.05735460501261351,70,143.15056860787527,125.19207534790038,115.12506103515625,3,0,0,0,nan,1.1598412270149365,1.1979912665308787,Day 3\Tray 10\overlays\DJI_20260701113054_0010_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 3\Tray 10\DJI_20260701113054_0010_MS_NIR.TIF,,
3,Day 3,Tray 11,11,DJI_20260701113143_0011,0,PASS_AUTO,projection_regular_lattice,NIR,70,1367,866,1,projection_regular_lattice,850.4851812037426,Yes,0.0475934440996909,0.9412400339386778,0.09328345088167228,0.9031620577848738,0.8936465898389869,0.8098786069032016,135.7361716913586,116.89490672243541,0.011328615003178518,3.438427425163515,0.025409319400239008,7.906726096512176,0.05842918984597409,70,149.4383004324777,134.24566040039062,128.55142211914062,0,0,0,0,nan,1.1769436915241984,1.180104527870402,Day 3\Tray 11\overlays\DJI_20260701113143_0011_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 3\Tray 11\DJI_20260701113143_0011_MS_NIR.TIF,,
3,Day 3,Tray 12,12,DJI_20260701113255_0012,0,PASS_AUTO,projection_regular_lattice,NIR,70,1374,879,1,projection_regular_lattice,867.9335879295525,Yes,0.050092793222825,0.9492490784669093,0.10793056484916665,0.9042948273256448,0.8991562852440843,0.7963642624764783,137.2718302415375,116.6685001338506,0.005497884487179648,3.159658958711053,0.023250353706692668,8.508204112545036,0.06260762873791517,70,154.5719102042062,137.14371871948242,125.11487579345703,0,0,0,0,nan,1.172139825484769,1.184060373120468,Day 3\Tray 12\overlays\DJI_20260701113255_0012_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 3\Tray 12\DJI_20260701113255_0012_MS_NIR.TIF,,
4,Day 4,Tray 1,1,DJI_20260702125244_0001,0,PASS_AUTO,projection_regular_lattice,NIR,70,1372,868,1,projection_regular_lattice,812.4306518697362,Yes,0.054835324214071036,0.9518234836519076,0.10145180070743345,0.9100167994103531,0.8969881594378366,0.8085649987029196,136.7415743417987,116.97336503912437,0.004245629797126714,4.0595800209840265,0.029913932780313603,11.163739251646273,0.08226253549000041,70,137.8122504098075,117.08893432617188,113.8321533203125,0,0,0,0,nan,1.179054282984955,1.1735563529638222,Day 4\Tray 1\overlays\DJI_20260702125244_0001_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 4\Tray 1\DJI_20260702125244_0001_MS_NIR.TIF,,
4,Day 4,Tray 2,2,DJI_20260702125421_0002,0,PASS_AUTO,projection_regular_lattice,NIR,70,1375,876,1,projection_regular_lattice,790.7115797529596,Yes,0.05464786306749835,0.9473698667274812,0.11086071422595326,0.9128302577952261,0.8927220036599829,0.8019695435692727,136.3911225408103,117.091526148157,0.008771945338313962,3.7886205561375497,0.02791261086141962,15.62368957525555,0.11510732227518791,69,132.64253463745118,103.91967086791992,77.37037658691406,0,0,0,0,nan,1.1966017976585794,1.1818801092252,Day 4\Tray 2\overlays\DJI_20260702125421_0002_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 4\Tray 2\DJI_20260702125421_0002_MS_NIR.TIF,,
4,Day 4,Tray 3,3,DJI_20260702125513_0003,0,PASS_AUTO,projection_regular_lattice,NIR,70,1389,859,1,projection_regular_lattice,742.5251735480551,Yes,0.05464241082869229,0.9426463228223984,0.08773404155209853,0.9112584888318763,0.8880039119937061,0.8235244472797778,137.04951629169892,117.90253094887728,0.009967561959599932,4.100950951932095,0.030454421884108285,16.018699904689104,0.11895783457309805,68,118.45565032958984,87.41526565551757,81.42517852783203,0,0,0,0,nan,1.1639578993335309,1.180688786103004,Day 4\Tray 3\overlays\DJI_20260702125513_0003_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 4\Tray 3\DJI_20260702125513_0003_MS_NIR.TIF,,
4,Day 4,Tray 4,4,DJI_20260702125620_0004,0,PASS_AUTO,projection_regular_lattice,NIR,70,1372,879,1,projection_regular_lattice,830.5028724183459,Yes,0.05401269438176325,0.9475832124298165,0.1045023125479453,0.9109631197122593,0.8935705180480532,0.806460807164314,136.21996282022317,118.147532584472,0.0065163904835214125,4.512177782894602,0.03350558423181402,10.439302817604096,0.0775179872572006,70,146.9147661481585,118.17753410339355,99.8689193725586,0,0,0,0,nan,1.1788753468962145,1.1725257823664421,Day 4\Tray 4\overlays\DJI_20260702125620_0004_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 4\Tray 4\DJI_20260702125620_0004_MS_NIR.TIF,,
4,Day 4,Tray 5,5,DJI_20260702125757_0005,0,PASS_AUTO,projection_regular_lattice,NIR,70,1367,871,1,projection_regular_lattice,761.4536123447928,Yes,0.05907975017466163,0.9523904165720635,0.10082358585151177,0.909799335618177,0.8933106663974019,0.8089757497666653,135.68445071635838,117.44100326377624,0.004614871975237104,4.473871325066083,0.03326145207401677,11.915684618974055,0.08858837102947972,70,127.14668764386859,92.70242500305176,73.68440246582031,3,0,0,0,nan,1.1634918571503257,1.1839089586291163,Day 4\Tray 5\overlays\DJI_20260702125757_0005_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 4\Tray 5\DJI_20260702125757_0005_MS_NIR.TIF,,
4,Day 4,Tray 6,6,DJI_20260702125916_0006,0,PASS_AUTO,projection_regular_lattice,NIR,70,1375,876,1,projection_regular_lattice,755.9614765676091,Yes,0.05948278527637994,0.9487904553443874,0.09265108827399125,0.904860808096779,0.8893076700680075,0.8122097198227878,135.86741107706095,118.58463654483937,0.005869456884841316,4.072519321278731,0.03026065512015636,11.617312221675665,0.08632186880648667,70,120.13049349103655,95.44567527770997,92.27432250976562,0,0,0,0,nan,1.1736558942607342,1.1908420042667964,Day 4\Tray 6\overlays\DJI_20260702125916_0006_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 4\Tray 6\DJI_20260702125916_0006_MS_NIR.TIF,,
4,Day 4,Tray 7,7,DJI_20260702125959_0007,0,PASS_AUTO,projection_regular_lattice,NIR,70,1380,868,1,projection_regular_lattice,758.4841348009735,Yes,0.05536183084941765,0.947917350081801,0.10771506519496023,0.919108501314645,0.8925555192323834,0.8113934361196848,136.85875984299653,117.38306798455099,0.005079378508534183,4.250529025587112,0.031296297975058576,13.817718344873992,0.10173873135635808,69,121.29263545445033,96.2406063079834,89.16570281982422,0,0,0,0,nan,1.1764459281697837,1.178068656794208,Day 4\Tray 7\overlays\DJI_20260702125959_0007_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 4\Tray 7\DJI_20260702125959_0007_MS_NIR.TIF,,
4,Day 4,Tray 8,8,DJI_20260702130043_0008,0,PASS_AUTO,projection_regular_lattice,NIR,70,1389,876,1,projection_regular_lattice,785.6702810692215,Yes,0.05373612624130321,0.9418870945828544,0.1034736700699513,0.9009315064865506,0.888150968341551,0.7974578364165993,137.0718313447111,116.43030532751894,0.00534831984769082,3.7115532576407175,0.027328067385848212,9.057995542457837,0.06669377896044255,70,133.62604664393834,94.82134094238282,87.83126831054688,0,0,0,0,nan,1.1755819874386382,1.1712129449968278,Day 4\Tray 8\overlays\DJI_20260702130043_0008_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 4\Tray 8\DJI_20260702130043_0008_MS_NIR.TIF,,
4,Day 4,Tray 9,9,DJI_20260702130152_0009,0,PASS_AUTO,projection_regular_lattice,NIR,70,1364,873,1,projection_regular_lattice,736.8558688984484,Yes,0.04822953981684494,0.9463455702175135,0.09885581988247565,0.9011221156049176,0.8981160304006686,0.802266295722442,136.1146182753212,116.73040259231477,0.0023023736929793466,6.135047804401076,0.045264546880620364,17.02467591876199,0.12560851452524266,69,114.3256354195731,93.05951766967773,85.82994079589844,0,0,0,0,nan,1.1845173445393105,1.1890174851675903,Day 4\Tray 9\overlays\DJI_20260702130152_0009_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 4\Tray 9\DJI_20260702130152_0009_MS_NIR.TIF,,
4,Day 4,Tray 10,10,DJI_20260702130251_0010,0,PASS_AUTO,projection_regular_lattice,NIR,70,1380,882,1,projection_regular_lattice,750.8020391423574,Yes,0.04462968622480261,0.9373021159551668,0.09998265364594074,0.8976896254429816,0.8926724297303642,0.797706971797041,136.87703977051473,117.26438479994712,0.007471848317122507,4.183952189233889,0.03094826944382148,9.919154336345086,0.07337097728936245,70,120.94313321794782,97.4002555847168,89.12879180908203,3,0,0,0,nan,1.1351040869902032,1.206055696399459,Day 4\Tray 10\overlays\DJI_20260702130251_0010_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 4\Tray 10\DJI_20260702130251_0010_MS_NIR.TIF,,
